 "GAGE No.  2:  K,I,J Coord. =   1, 42, 73;  STREAM SEGMENT =  13;  REACH =  11 "
     "DATA: Time           Stage            Flow"
     1.3090000E+03   1.9445931E+03   2.7725387E+04
     1.3100000E+03   1.9445891E+03   2.5768373E+04
     1.3110000E+03   1.9446298E+03   4.8293473E+04
     1.3120000E+03   1.9447023E+03   1.0114527E+05
     1.3130000E+03   1.9446854E+03   8.7517594E+04
     1.3140000E+03   1.9446892E+03   9.0437922E+04
     1.3150000E+03   1.9446797E+03   8.3031914E+04
     1.3160000E+03   1.9447247E+03   1.2047372E+05
     1.3170000E+03   1.9447460E+03   1.4008005E+05
     1.3180000E+03   1.9447507E+03   1.4458839E+05
     1.3190000E+03   1.9447706E+03   1.6421022E+05
     1.3200000E+03   1.9447799E+03   1.7363662E+05
     1.3210000E+03   1.9447958E+03   1.9037111E+05
     1.3220000E+03   1.9447771E+03   1.7078780E+05
     1.3230000E+03   1.9447844E+03   1.7835164E+05
     1.3240000E+03   1.9447040E+03   1.0246252E+05
     1.3250000E+03   1.9447197E+03   1.1599924E+05
     1.3260000E+03   1.9447567E+03   1.5031111E+05
     1.3270000E+03   1.9447543E+03   1.4791083E+05
     1.3280000E+03   1.9447665E+03   1.5998573E+05
     1.3290000E+03   1.9447640E+03   1.5753000E+05
     1.3300000E+03   1.9447375E+03   1.3211552E+05
     1.3310000E+03   1.9447520E+03   1.4567348E+05
     1.3320000E+03   1.9447382E+03   1.3262658E+05
     1.3330000E+03   1.9447211E+03   1.1712090E+05
     1.3340000E+03   1.9447218E+03   1.1770548E+05
     1.3350000E+03   1.9447209E+03   1.1696648E+05
     1.3360000E+03   1.9447091E+03   1.0676237E+05
     1.3370000E+03   1.9447183E+03   1.1457688E+05
     1.3380000E+03   1.9447115E+03   1.0873583E+05
     1.3390000E+03   1.9447012E+03   1.0002445E+05
     1.3400000E+03   1.9446736E+03   7.8175859E+04
     1.3410000E+03   1.9446664E+03   7.2832680E+04
     1.3420000E+03   1.9446545E+03   6.4373504E+04
     1.3430000E+03   1.9446493E+03   6.0766160E+04
     1.3440000E+03   1.9446875E+03   8.8895766E+04
     1.3450000E+03   1.9446401E+03   5.4735363E+04
     1.3460000E+03   1.9446770E+03   8.0774438E+04
     1.3470000E+03   1.9446656E+03   7.2330320E+04
     1.3480000E+03   1.9446433E+03   5.6813152E+04
     1.3490000E+03   1.9446541E+03   6.4127270E+04
     1.3500000E+03   1.9446326E+03   4.9853586E+04
     1.3510000E+03   1.9446382E+03   5.3447062E+04
     1.3520000E+03   1.9446366E+03   5.2430934E+04
     1.3530000E+03   1.9446252E+03   4.5342934E+04
     1.3540000E+03   1.9446224E+03   4.3691066E+04
     1.3550000E+03   1.9446326E+03   4.9846711E+04
     1.3560000E+03   1.9446261E+03   4.5912996E+04
     1.3570000E+03   1.9446217E+03   4.3211297E+04
     1.3580000E+03   1.9446124E+03   3.7849273E+04
     1.3590000E+03   1.9446045E+03   3.3497434E+04
     1.3600000E+03   1.9445942E+03   2.8221139E+04
     1.3610000E+03   1.9445933E+03   2.7695598E+04
     1.3620000E+03   1.9445917E+03   2.6914609E+04
     1.3630000E+03   1.9445909E+03   2.6550059E+04
     1.3640000E+03   1.9445859E+03   2.4196238E+04
     1.3650000E+03   1.9445820E+03   2.2336621E+04
     1.3660000E+03   1.9445784E+03   2.0701002E+04
     1.3670000E+03   1.9445759E+03   1.9632590E+04
     1.3680000E+03   1.9445741E+03   1.8838631E+04
     1.3690000E+03   1.9445721E+03   1.8052520E+04
     1.3700000E+03   1.9445675E+03   1.6118065E+04
     1.3710000E+03   1.9445674E+03   1.6061483E+04
     1.3720000E+03   1.9445657E+03   1.5419422E+04
     1.3730000E+03   1.9445631E+03   1.4416831E+04
     1.3740000E+03   1.9445613E+03   1.3738967E+04
     1.3750000E+03   1.9445621E+03   1.4028921E+04
     1.3760000E+03   1.9445585E+03   1.2662895E+04
     1.3770000E+03   1.9445566E+03   1.2033379E+04
     1.3780000E+03   1.9445546E+03   1.1282600E+04
     1.3790000E+03   1.9445532E+03   1.0832649E+04
     1.3800000E+03   1.9445522E+03   1.0520268E+04
     1.3810000E+03   1.9445513E+03   1.0189951E+04
     1.3820000E+03   1.9445507E+03   9.9648672E+03
     1.3830000E+03   1.9445500E+03   9.7521650E+03
     1.3840000E+03   1.9445494E+03   9.5527217E+03
     1.3850000E+03   1.9445488E+03   9.3649346E+03
     1.3860000E+03   1.9445483E+03   9.2251465E+03
     1.3870000E+03   1.9445599E+03   1.3248248E+04
     1.3880000E+03   1.9445515E+03   1.0263849E+04
     1.3890000E+03   1.9445499E+03   9.7119014E+03
     1.3900000E+03   1.9445487E+03   9.3213398E+03
     1.3910000E+03   1.9445477E+03   9.0187236E+03
     1.3920000E+03   1.9445470E+03   8.7901445E+03
     1.3930000E+03   1.9445603E+03   1.3374139E+04
     1.3940000E+03   1.9445526E+03   1.0643662E+04
     1.3950000E+03   1.9445496E+03   9.6191992E+03
     1.3960000E+03   1.9445482E+03   9.1608701E+03
     1.3970000E+03   1.9445471E+03   8.8219834E+03
     1.3980000E+03   1.9445463E+03   8.5711670E+03
     1.3990000E+03   1.9445458E+03   8.3915986E+03
     1.4000000E+03   1.9445515E+03   1.0254852E+04
     1.4010000E+03   1.9445470E+03   8.7889883E+03
     1.4020000E+03   1.9445460E+03   8.4875342E+03
     1.4030000E+03   1.9445453E+03   8.2677412E+03
     1.4040000E+03   1.9445448E+03   8.1056221E+03
     1.4050000E+03   1.9445444E+03   7.9864883E+03
     1.4060000E+03   1.9445441E+03   7.8892144E+03
     1.4070000E+03   1.9445438E+03   7.8156685E+03
     1.4080000E+03   1.9445437E+03   7.7650078E+03
     1.4090000E+03   1.9445435E+03   7.7202524E+03
     1.4100000E+03   1.9445433E+03   7.6801367E+03
     1.4110000E+03   1.9445432E+03   7.6457686E+03
     1.4120000E+03   1.9445432E+03   7.6134023E+03
     1.4130000E+03   1.9445431E+03   7.5810781E+03
     1.4140000E+03   1.9445430E+03   7.5548398E+03
     1.4150000E+03   1.9445428E+03   7.5267207E+03
     1.4160000E+03   1.9445427E+03   7.5013130E+03
     1.4170000E+03   1.9445427E+03   7.4759458E+03
     1.4180000E+03   1.9445426E+03   7.4521646E+03
     1.4190000E+03   1.9445425E+03   7.4297578E+03
     1.4200000E+03   1.9445425E+03   7.4065928E+03
     1.4210000E+03   1.9445424E+03   7.3832012E+03
     1.4220000E+03   1.9445439E+03   7.8587666E+03
     1.4230000E+03   1.9445428E+03   7.5118032E+03
     1.4240000E+03   1.9445426E+03   7.4347607E+03
     1.4250000E+03   1.9445424E+03   7.3761079E+03
     1.4260000E+03   1.9445422E+03   7.3302744E+03
     1.4270000E+03   1.9445421E+03   7.2923403E+03
     1.4280000E+03   1.9445420E+03   7.2570869E+03
     1.4290000E+03   1.9445419E+03   7.2296694E+03
     1.4300000E+03   1.9445417E+03   7.2051172E+03
     1.4310000E+03   1.9445443E+03   7.9588647E+03
     1.4320000E+03   1.9445425E+03   7.4289546E+03
     1.4330000E+03   1.9445421E+03   7.3233462E+03
     1.4340000E+03   1.9445419E+03   7.2429565E+03
     1.4350000E+03   1.9445417E+03   7.1835977E+03
     1.4360000E+03   1.9445415E+03   7.1364780E+03
     1.4370000E+03   1.9445437E+03   7.7840972E+03
     1.4380000E+03   1.9445421E+03   7.3038247E+03
     1.4390000E+03   1.9445417E+03   7.2031987E+03
     1.4400000E+03   1.9445415E+03   7.1263442E+03
     1.4410000E+03   1.9445413E+03   7.0691240E+03
     1.4420000E+03   1.9445411E+03   7.0252510E+03
     1.4430000E+03   1.9445410E+03   6.9919517E+03
     1.4440000E+03   1.9445409E+03   6.9645010E+03
     1.4450000E+03   1.9445409E+03   6.9399082E+03
     1.4460000E+03   1.9445408E+03   6.9175254E+03
     1.4470000E+03   1.9445406E+03   6.8972461E+03
     1.4480000E+03   1.9445406E+03   6.8803203E+03
     1.4490000E+03   1.9445405E+03   6.8602886E+03
     1.4500000E+03   1.9445406E+03   6.8838784E+03
     1.4510000E+03   1.9445487E+03   9.3200820E+03
     1.4520000E+03   1.9445435E+03   7.7014067E+03
     1.4530000E+03   1.9445422E+03   7.3610430E+03
     1.4540000E+03   1.9445416E+03   7.1602178E+03
     1.4550000E+03   1.9445411E+03   7.0225210E+03
     1.4560000E+03   1.9445408E+03   6.9235098E+03
     1.4570000E+03   1.9445405E+03   6.8641650E+03
     1.4580000E+03   1.9445404E+03   6.8239062E+03
     1.4590000E+03   1.9445403E+03   6.7930659E+03
     1.4600000E+03   1.9445403E+03   6.7747490E+03
     1.4610000E+03   1.9445402E+03   6.7562681E+03
     1.4620000E+03   1.9445428E+03   7.5299297E+03
     1.4630000E+03   1.9445432E+03   7.6207393E+03
     1.4640000E+03   1.9445415E+03   7.1438892E+03
     1.4650000E+03   1.9445411E+03   7.0229531E+03
     1.4660000E+03   1.9445408E+03   6.9282856E+03
     1.4670000E+03   1.9445405E+03   6.8513999E+03
     1.4680000E+03   1.9445403E+03   6.7892251E+03
     1.4690000E+03   1.9445402E+03   6.7345024E+03
     1.4700000E+03   1.9445399E+03   6.6848042E+03
     1.4710000E+03   1.9445398E+03   6.6478472E+03
     1.4720000E+03   1.9445397E+03   6.6182046E+03
     1.4730000E+03   1.9445542E+03   1.1193513E+04
     1.4740000E+03   1.9445509E+03   1.0082157E+04
     1.4750000E+03   1.9445588E+03   1.2848688E+04
     1.4760000E+03   1.9445502E+03   9.8278516E+03
     1.4770000E+03   1.9445482E+03   9.1904922E+03
     1.4780000E+03   1.9445463E+03   8.5801074E+03
     1.4790000E+03   1.9445453E+03   8.2908633E+03
     1.4800000E+03   1.9445449E+03   8.1834150E+03
     1.4810000E+03   1.9445505E+03   9.9700947E+03
     1.4820000E+03   1.9445529E+03   1.0728073E+04
     1.4830000E+03   1.9445533E+03   1.0900889E+04
     1.4840000E+03   1.9445566E+03   1.2050996E+04
     1.4850000E+03   1.9445583E+03   1.2681723E+04
     1.4860000E+03   1.9445610E+03   1.3658923E+04
     1.4870000E+03   1.9445602E+03   1.3363150E+04
     1.4880000E+03   1.9445570E+03   1.2178803E+04
     1.4890000E+03   1.9445551E+03   1.1479415E+04
     1.4900000E+03   1.9445540E+03   1.1121677E+04
     1.4910000E+03   1.9445536E+03   1.0978552E+04
     1.4920000E+03   1.9445536E+03   1.0970901E+04
     1.4930000E+03   1.9445535E+03   1.0942123E+04
     1.4940000E+03   1.9445533E+03   1.0901559E+04
     1.4950000E+03   1.9445966E+03   2.9427371E+04
     1.4960000E+03   1.9446000E+03   3.1193500E+04
     1.4970000E+03   1.9445854E+03   2.4017588E+04
     1.4980000E+03   1.9445830E+03   2.2864787E+04
     1.4990000E+03   1.9445911E+03   2.6691250E+04
     1.5000000E+03   1.9445811E+03   2.1969684E+04
     1.5010000E+03   1.9445746E+03   1.9107529E+04
     1.5020000E+03   1.9445723E+03   1.8133590E+04
     1.5030000E+03   1.9445699E+03   1.7163311E+04
     1.5040000E+03   1.9445990E+03   3.0739994E+04
     1.5050000E+03   1.9446068E+03   3.4845246E+04
     1.5060000E+03   1.9446490E+03   6.0829969E+04
     1.5070000E+03   1.9446052E+03   3.4000980E+04
     1.5080000E+03   1.9445953E+03   2.8791402E+04
     1.5090000E+03   1.9445923E+03   2.7283637E+04
     1.5100000E+03   1.9445858E+03   2.4198670E+04
     1.5110000E+03   1.9445858E+03   2.4180146E+04
     1.5120000E+03   1.9445808E+03   2.1843193E+04
     1.5130000E+03   1.9445829E+03   2.2794068E+04
     1.5140000E+03   1.9445775E+03   2.0391098E+04
     1.5150000E+03   1.9445759E+03   1.9716180E+04
     1.5160000E+03   1.9445737E+03   1.8741873E+04
     1.5170000E+03   1.9445721E+03   1.8084086E+04
     1.5180000E+03   1.9445709E+03   1.7576959E+04
     1.5190000E+03   1.9445699E+03   1.7179441E+04
     1.5200000E+03   1.9445692E+03   1.6858168E+04
     1.5210000E+03   1.9445686E+03   1.6609328E+04
     1.5220000E+03   1.9445681E+03   1.6403158E+04
     1.5230000E+03   1.9445676E+03   1.6238013E+04
     1.5240000E+03   1.9445673E+03   1.6097695E+04
     1.5250000E+03   1.9445670E+03   1.5984452E+04
     1.5260000E+03   1.9445668E+03   1.5886646E+04
     1.5270000E+03   1.9445665E+03   1.5796749E+04
     1.5280000E+03   1.9445664E+03   1.5718912E+04
     1.5290000E+03   1.9445662E+03   1.5648435E+04
     1.5300000E+03   1.9445660E+03   1.5586033E+04
     1.5310000E+03   1.9445659E+03   1.5529211E+04
     1.5320000E+03   1.9445658E+03   1.5478815E+04
     1.5330000E+03   1.9445657E+03   1.5432101E+04
     1.5340000E+03   1.9445656E+03   1.5386850E+04
     1.5350000E+03   1.9445654E+03   1.5345542E+04
     1.5360000E+03   1.9445653E+03   1.5308908E+04
     1.5370000E+03   1.9445652E+03   1.5272276E+04
     1.5380000E+03   1.9445652E+03   1.5238526E+04
     1.5390000E+03   1.9445651E+03   1.5205641E+04
     1.5400000E+03   1.9445649E+03   1.5175521E+04
     1.5410000E+03   1.9445649E+03   1.5148835E+04
     1.5420000E+03   1.9445648E+03   1.5120471E+04
     1.5430000E+03   1.9445648E+03   1.5095591E+04
     1.5440000E+03   1.9445647E+03   1.5070694E+04
     1.5450000E+03   1.9445647E+03   1.5048191E+04
     1.5460000E+03   1.9445646E+03   1.5025312E+04
     1.5470000E+03   1.9445646E+03   1.5003499E+04
     1.5480000E+03   1.9445645E+03   1.4980340E+04
     1.5490000E+03   1.9445645E+03   1.4957712E+04
     1.5500000E+03   1.9445643E+03   1.4941155E+04
     1.5510000E+03   1.9445643E+03   1.4920420E+04
     1.5520000E+03   1.9445642E+03   1.4900267E+04
     1.5530000E+03   1.9445642E+03   1.4878352E+04
     1.5540000E+03   1.9445642E+03   1.4855646E+04
     1.5550000E+03   1.9445641E+03   1.4833408E+04
     1.5560000E+03   1.9445641E+03   1.4814140E+04
     1.5570000E+03   1.9445640E+03   1.4795955E+04
     1.5580000E+03   1.9445640E+03   1.4779212E+04
     1.5590000E+03   1.9445638E+03   1.4760328E+04
     1.5600000E+03   1.9445638E+03   1.4740542E+04
     1.5610000E+03   1.9445638E+03   1.4720547E+04
     1.5620000E+03   1.9445637E+03   1.4700837E+04
     1.5630000E+03   1.9445637E+03   1.4681220E+04
     1.5640000E+03   1.9445636E+03   1.4661789E+04
     1.5650000E+03   1.9445636E+03   1.4641255E+04
     1.5660000E+03   1.9445636E+03   1.4625846E+04
     1.5670000E+03   1.9445635E+03   1.4607275E+04
     1.5680000E+03   1.9445635E+03   1.4589759E+04
     1.5690000E+03   1.9445635E+03   1.4571852E+04
     1.5700000E+03   1.9445634E+03   1.4552009E+04
     1.5710000E+03   1.9445634E+03   1.4536862E+04
     1.5720000E+03   1.9445632E+03   1.4519474E+04
     1.5730000E+03   1.9445632E+03   1.4503666E+04
     1.5740000E+03   1.9445632E+03   1.4492311E+04
     1.5750000E+03   1.9445631E+03   1.4470970E+04
     1.5760000E+03   1.9445631E+03   1.4453990E+04
     1.5770000E+03   1.9445631E+03   1.4438221E+04
     1.5780000E+03   1.9445630E+03   1.4424834E+04
     1.5790000E+03   1.9445630E+03   1.4410829E+04
     1.5800000E+03   1.9445630E+03   1.4394393E+04
     1.5810000E+03   1.9445629E+03   1.4377589E+04
     1.5820000E+03   1.9445629E+03   1.4358071E+04
     1.5830000E+03   1.9445629E+03   1.4342904E+04
     1.5840000E+03   1.9445627E+03   1.4327380E+04
     1.5850000E+03   1.9445627E+03   1.4313498E+04
     1.5860000E+03   1.9445627E+03   1.4297467E+04
     1.5870000E+03   1.9445626E+03   1.4281814E+04
     1.5880000E+03   1.9445626E+03   1.4266407E+04
     1.5890000E+03   1.9445626E+03   1.4251800E+04
     1.5900000E+03   1.9445625E+03   1.4237520E+04
     1.5910000E+03   1.9445625E+03   1.4221112E+04
     1.5920000E+03   1.9445625E+03   1.4205278E+04
     1.5930000E+03   1.9445624E+03   1.4191283E+04
     1.5940000E+03   1.9445624E+03   1.4177021E+04
     1.5950000E+03   1.9445624E+03   1.4161550E+04
     1.5960000E+03   1.9445623E+03   1.4146144E+04
     1.5970000E+03   1.9445623E+03   1.4131076E+04
     1.5980000E+03   1.9445623E+03   1.4114554E+04
     1.5990000E+03   1.9445621E+03   1.4098940E+04
     1.6000000E+03   1.9445648E+03   1.5105036E+04
     1.6010000E+03   1.9445724E+03   1.8187320E+04
     1.6020000E+03   1.9445840E+03   2.3338141E+04
     1.6030000E+03   1.9445880E+03   2.5237807E+04
     1.6040000E+03   1.9445981E+03   3.0308486E+04
     1.6050000E+03   1.9445935E+03   2.7943129E+04
     1.6060000E+03   1.9445885E+03   2.5452109E+04
     1.6070000E+03   1.9445935E+03   2.7911156E+04
     1.6080000E+03   1.9445959E+03   2.9171723E+04
     1.6090000E+03   1.9446049E+03   3.3806691E+04
     1.6100000E+03   1.9446132E+03   3.8414445E+04
     1.6110000E+03   1.9446107E+03   3.7016066E+04
     1.6120000E+03   1.9446292E+03   4.7886867E+04
     1.6130000E+03   1.9446212E+03   4.3041527E+04
     1.6140000E+03   1.9446295E+03   4.8093301E+04
     1.6150000E+03   1.9446047E+03   3.3723805E+04
     1.6160000E+03   1.9445952E+03   2.8785406E+04
     1.6170000E+03   1.9445881E+03   2.5298434E+04
     1.6180000E+03   1.9445829E+03   2.2818850E+04
     1.6190000E+03   1.9445789E+03   2.0996979E+04
     1.6200000E+03   1.9445758E+03   1.9640479E+04
     1.6210000E+03   1.9445734E+03   1.8616012E+04
     1.6220000E+03   1.9445715E+03   1.7828580E+04
     1.6230000E+03   1.9445701E+03   1.7207619E+04
     1.6240000E+03   1.9445688E+03   1.6730543E+04
     1.6250000E+03   1.9445680E+03   1.6358197E+04
     1.6260000E+03   1.9445671E+03   1.6047860E+04
     1.6270000E+03   1.9445665E+03   1.5811976E+04
     1.6280000E+03   1.9445668E+03   1.5895782E+04
     1.6290000E+03   1.9445691E+03   1.6823672E+04
     1.6300000E+03   1.9445680E+03   1.6395051E+04
     1.6310000E+03   1.9445721E+03   1.8094295E+04
     1.6320000E+03   1.9445751E+03   1.9375270E+04
     1.6330000E+03   1.9445836E+03   2.3181508E+04
     1.6340000E+03   1.9445852E+03   2.3925340E+04
     1.6350000E+03   1.9445771E+03   2.0259238E+04
     1.6360000E+03   1.9445824E+03   2.2595588E+04
     1.6370000E+03   1.9445775E+03   2.0424018E+04
     1.6380000E+03   1.9445707E+03   1.7510096E+04
     1.6390000E+03   1.9445684E+03   1.6562332E+04
     1.6400000E+03   1.9445665E+03   1.5818992E+04
     1.6410000E+03   1.9445648E+03   1.5140975E+04
     1.6420000E+03   1.9445637E+03   1.4697795E+04
     1.6430000E+03   1.9445631E+03   1.4474747E+04
     1.6440000E+03   1.9445626E+03   1.4270585E+04
     1.6450000E+03   1.9445602E+03   1.3368487E+04
     1.6460000E+03   1.9445680E+03   1.6424213E+04
     1.6470000E+03   1.9445771E+03   2.0286564E+04
     1.6480000E+03   1.9445872E+03   2.4839836E+04
     1.6490000E+03   1.9446038E+03   3.3256777E+04
     1.6500000E+03   1.9446248E+03   4.5257312E+04
     1.6510000E+03   1.9446337E+03   5.0748777E+04
     1.6520000E+03   1.9446403E+03   5.4952227E+04
     1.6530000E+03   1.9446555E+03   6.5344410E+04
     1.6540000E+03   1.9446510E+03   6.2191809E+04
     1.6550000E+03   1.9446479E+03   6.0101676E+04
     1.6560000E+03   1.9446527E+03   6.3306062E+04
     1.6570000E+03   1.9446682E+03   7.4428086E+04
     1.6580000E+03   1.9446708E+03   7.6254500E+04
     1.6590000E+03   1.9446703E+03   7.5886305E+04
     1.6600000E+03   1.9446693E+03   7.5154836E+04
     1.6610000E+03   1.9446340E+03   5.0866469E+04
     1.6620000E+03   1.9446440E+03   5.7359488E+04
     1.6630000E+03   1.9446517E+03   6.2537195E+04
     1.6640000E+03   1.9446267E+03   4.6282809E+04
     1.6650000E+03   1.9446172E+03   4.0616805E+04
     1.6660000E+03   1.9446321E+03   4.9648414E+04
     1.6670000E+03   1.9446208E+03   4.2758691E+04
     1.6680000E+03   1.9446101E+03   3.6610293E+04
     1.6690000E+03   1.9446022E+03   3.2324010E+04
     1.6700000E+03   1.9445974E+03   2.9859955E+04
     1.6710000E+03   1.9446185E+03   4.1443148E+04
     1.6720000E+03   1.9446150E+03   3.9372512E+04
     1.6730000E+03   1.9446019E+03   3.2174316E+04
     1.6740000E+03   1.9446102E+03   3.6702855E+04
     1.6750000E+03   1.9446045E+03   3.3563695E+04
     1.6760000E+03   1.9446156E+03   3.9720969E+04
     1.6770000E+03   1.9446052E+03   3.3906348E+04
     1.6780000E+03   1.9446003E+03   3.1357035E+04
     1.6790000E+03   1.9446027E+03   3.2523527E+04
     1.6800000E+03   1.9446003E+03   3.1300875E+04
     1.6810000E+03   1.9445956E+03   2.8867674E+04
     1.6820000E+03   1.9445858E+03   2.4104027E+04
     1.6830000E+03   1.9445828E+03   2.2684080E+04
     1.6840000E+03   1.9445746E+03   1.9052057E+04
     1.6850000E+03   1.9445719E+03   1.7948398E+04
     1.6860000E+03   1.9445702E+03   1.7222227E+04
     1.6870000E+03   1.9445720E+03   1.8008654E+04
     1.6880000E+03   1.9445699E+03   1.7129977E+04
     1.6890000E+03   1.9445649E+03   1.5124784E+04
     1.6900000E+03   1.9445636E+03   1.4630274E+04
     1.6910000E+03   1.9445625E+03   1.4172090E+04
     1.6920000E+03   1.9445610E+03   1.3617162E+04
     1.6930000E+03   1.9445580E+03   1.2532688E+04
     1.6940000E+03   1.9445553E+03   1.1547854E+04
     1.6950000E+03   1.9445542E+03   1.1180416E+04
     1.6960000E+03   1.9445524E+03   1.0529839E+04
     1.6970000E+03   1.9445508E+03   9.9941748E+03
     1.6980000E+03   1.9445488E+03   9.3773955E+03
     1.6990000E+03   1.9445469E+03   8.7418789E+03
     1.7000000E+03   1.9445454E+03   8.3112695E+03
     1.7010000E+03   1.9445443E+03   7.9748457E+03
     1.7020000E+03   1.9445432E+03   7.6323438E+03
     1.7030000E+03   1.9445424E+03   7.3612500E+03
     1.7040000E+03   1.9445448E+03   8.1165835E+03
     1.7050000E+03   1.9445438E+03   7.8226309E+03
     1.7060000E+03   1.9445424E+03   7.3727788E+03
     1.7070000E+03   1.9445500E+03   9.7728936E+03
     1.7080000E+03   1.9445454E+03   8.3110654E+03
     1.7090000E+03   1.9445444E+03   8.0013950E+03
     1.7100000E+03   1.9445433E+03   7.6690088E+03
     1.7110000E+03   1.9445425E+03   7.4232876E+03
     1.7120000E+03   1.9445415E+03   7.1276519E+03
     1.7130000E+03   1.9445406E+03   6.8986631E+03
     1.7140000E+03   1.9445402E+03   6.7348564E+03
     1.7150000E+03   1.9445397E+03   6.6102456E+03
     1.7160000E+03   1.9445393E+03   6.5197329E+03
     1.7170000E+03   1.9445391E+03   6.4473740E+03
     1.7180000E+03   1.9445388E+03   6.3723032E+03
     1.7190000E+03   1.9445386E+03   6.3120718E+03
     1.7200000E+03   1.9445385E+03   6.2649097E+03
     1.7210000E+03   1.9445383E+03   6.2225137E+03
     1.7220000E+03   1.9445382E+03   6.1975806E+03
     1.7230000E+03   1.9445381E+03   6.1714458E+03
     1.7240000E+03   1.9445381E+03   6.1520933E+03
     1.7250000E+03   1.9445380E+03   6.1320703E+03
     1.7260000E+03   1.9445378E+03   6.1120586E+03
     1.7270000E+03   1.9445378E+03   6.0939111E+03
     1.7280000E+03   1.9445377E+03   6.0752412E+03
     1.7290000E+03   1.9445377E+03   6.0598687E+03
     1.7300000E+03   1.9445376E+03   6.0426592E+03
     1.7310000E+03   1.9445376E+03   6.0259819E+03
     1.7320000E+03   1.9445375E+03   6.0114502E+03
     1.7330000E+03   1.9445375E+03   5.9968110E+03
     1.7340000E+03   1.9445374E+03   5.9842734E+03
     1.7350000E+03   1.9445374E+03   5.9696274E+03
     1.7360000E+03   1.9445374E+03   5.9561841E+03
     1.7370000E+03   1.9445372E+03   5.9417354E+03
     1.7380000E+03   1.9445372E+03   5.9275522E+03
     1.7390000E+03   1.9445371E+03   5.9145234E+03
     1.7400000E+03   1.9445371E+03   5.9002178E+03
     1.7410000E+03   1.9445371E+03   5.8889072E+03
     1.7420000E+03   1.9445370E+03   5.8772534E+03
     1.7430000E+03   1.9445370E+03   5.8650063E+03
     1.7440000E+03   1.9445369E+03   5.8523164E+03
     1.7450000E+03   1.9445369E+03   5.8384512E+03
     1.7460000E+03   1.9445369E+03   5.8271426E+03
     1.7470000E+03   1.9445367E+03   5.8157993E+03
     1.7480000E+03   1.9445367E+03   5.8036846E+03
     1.7490000E+03   1.9445367E+03   5.7921211E+03
     1.7500000E+03   1.9445366E+03   5.7814722E+03
     1.7510000E+03   1.9445366E+03   5.7711719E+03
     1.7520000E+03   1.9445366E+03   5.7609897E+03
     1.7530000E+03   1.9445365E+03   5.7496191E+03
     1.7540000E+03   1.9445365E+03   5.7388887E+03
     1.7550000E+03   1.9445365E+03   5.7285522E+03
     1.7560000E+03   1.9445392E+03   6.4577681E+03
     1.7570000E+03   1.9445372E+03   5.9405845E+03
     1.7580000E+03   1.9445370E+03   5.8564932E+03
     1.7590000E+03   1.9445367E+03   5.7982563E+03
     1.7600000E+03   1.9445377E+03   6.0800791E+03
     1.7610000E+03   1.9445453E+03   8.2497549E+03
     1.7620000E+03   1.9445392E+03   6.4799995E+03
     1.7630000E+03   1.9445381E+03   6.1745933E+03
     1.7640000E+03   1.9445375E+03   5.9874902E+03
     1.7650000E+03   1.9445370E+03   5.8654087E+03
     1.7660000E+03   1.9445366E+03   5.7791528E+03
     1.7670000E+03   1.9445364E+03   5.7207456E+03
     1.7680000E+03   1.9445363E+03   5.6770410E+03
     1.7690000E+03   1.9445361E+03   5.6452236E+03
     1.7700000E+03   1.9445360E+03   5.6203115E+03
     1.7710000E+03   1.9445360E+03   5.6003291E+03
     1.7720000E+03   1.9445359E+03   5.5858433E+03
     1.7730000E+03   1.9445359E+03   5.5720640E+03
     1.7740000E+03   1.9445358E+03   5.5611934E+03
     1.7750000E+03   1.9445358E+03   5.5496255E+03
     1.7760000E+03   1.9445358E+03   5.5401152E+03
     1.7770000E+03   1.9445356E+03   5.5297700E+03
     1.7780000E+03   1.9445356E+03   5.5220752E+03
     1.7790000E+03   1.9445356E+03   5.5139058E+03
     1.7800000E+03   1.9445356E+03   5.5070840E+03
     1.7810000E+03   1.9445355E+03   5.4990479E+03
     1.7820000E+03   1.9445355E+03   5.4889849E+03
     1.7830000E+03   1.9445355E+03   5.4814736E+03
     1.7840000E+03   1.9445355E+03   5.4738335E+03
     1.7850000E+03   1.9445354E+03   5.4647866E+03
     1.7860000E+03   1.9445354E+03   5.4586226E+03
     1.7870000E+03   1.9445354E+03   5.4502573E+03
     1.7880000E+03   1.9445354E+03   5.4412632E+03
     1.7890000E+03   1.9445353E+03   5.4323735E+03
     1.7900000E+03   1.9445353E+03   5.4264644E+03
     1.7910000E+03   1.9445353E+03   5.4201221E+03
     1.7920000E+03   1.9445353E+03   5.4138501E+03
     1.7930000E+03   1.9445353E+03   5.4060137E+03
     1.7940000E+03   1.9445352E+03   5.4003901E+03
     1.7950000E+03   1.9445352E+03   5.3938057E+03
     1.7960000E+03   1.9445371E+03   5.9003999E+03
     1.7970000E+03   1.9445358E+03   5.5562495E+03
     1.7980000E+03   1.9445355E+03   5.4936191E+03
     1.7990000E+03   1.9445354E+03   5.4459746E+03
     1.8000000E+03   1.9445353E+03   5.4105049E+03
     1.8010000E+03   1.9445353E+03   5.4215459E+03
     1.8020000E+03   1.9445352E+03   5.3802427E+03
     1.8030000E+03   1.9445350E+03   5.3616821E+03
     1.8040000E+03   1.9445350E+03   5.3462930E+03
     1.8050000E+03   1.9445664E+03   1.5715133E+04
