Date,basin_potet,basin_swrad,basin_recharge,basin_cfs,basin_ssflow,basin_sroff
1982-02-18, 1.116E-01, 2.968E+02, 5.672E-01, 0.000E+00, 6.022E-01, 1.231E+01
1982-02-19, 2.654E-01, 3.255E+02, 5.671E-01, 0.000E+00, 6.063E-01, 1.255E+01
1982-02-20, 2.568E-01, 3.312E+02, 5.670E-01, 0.000E+00, 6.056E-01, 1.255E+01
1982-02-21, 2.647E-01, 3.328E+02, 5.669E-01, 0.000E+00, 6.054E-01, 1.256E+01
1982-02-22, 2.306E-01, 3.136E+02, 5.667E-01, 0.000E+00, 6.036E-01, 1.252E+01
1982-02-23, 1.013E-01, 3.204E+02, 5.657E-01, 0.000E+00, 5.954E-01, 1.228E+01
1982-02-24, 1.153E-01, 3.239E+02, 5.651E-01, 0.000E+00, 5.934E-01, 1.231E+01
1982-02-25, 1.347E-01, 3.242E+02, 5.647E-01, 0.000E+00, 5.928E-01, 1.234E+01
1982-02-26, 1.774E-01, 3.086E+02, 5.649E-01, 0.000E+00, 5.952E-01, 1.246E+01
1982-02-27, 2.146E-01, 3.278E+02, 5.651E-01, 0.000E+00, 5.971E-01, 1.252E+01
1982-02-28, 1.964E-01, 3.417E+02, 5.650E-01, 0.000E+00, 5.955E-01, 1.243E+01
1982-03-01, 1.116E-01, 1.740E+02, 5.661E-01, 0.000E+00, 6.057E-01, 1.277E+01
1982-03-02, 3.129E-02, 1.166E+02, 5.651E-01, 0.000E+00, 5.929E-01, 1.225E+01
1982-03-03, 3.161E-02, 1.179E+02, 5.644E-01, 0.000E+00, 5.909E-01, 1.226E+01
1982-03-04, 2.016E-02, 1.191E+02, 5.640E-01, 0.000E+00, 5.893E-01, 1.226E+01
1982-03-05, 4.371E-04, 1.204E+02, 5.637E-01, 0.000E+00, 5.882E-01, 1.227E+01
1982-03-06, 1.036E-02, 2.189E+02, 5.635E-01, 0.000E+00, 5.878E-01, 1.227E+01
1982-03-07, 5.269E-02, 1.553E+02, 5.635E-01, 0.000E+00, 5.881E-01, 1.229E+01
1982-03-08, 7.784E-02, 1.361E+02, 5.636E-01, 0.000E+00, 5.889E-01, 1.232E+01
1982-03-09, 1.948E-01, 3.291E+02, 5.638E-01, 0.000E+00, 5.900E-01, 1.235E+01
1982-03-10, 1.020E-01, 1.598E+02, 5.646E-01, 0.000E+00, 5.952E-01, 1.249E+01
1982-03-11, 6.725E-02, 1.279E+02, 5.648E-01, 0.000E+00, 5.950E-01, 1.242E+01
1982-03-12, 8.535E-02, 1.936E+02, 5.644E-01, 0.000E+00, 5.914E-01, 1.232E+01
1982-03-13, 1.656E-01, 3.676E+02, 5.642E-01, 0.000E+00, 5.909E-01, 1.234E+01
1982-03-14, 7.277E-02, 1.332E+02, 5.646E-01, 0.000E+00, 5.943E-01, 1.244E+01
1982-03-15, 4.078E-02, 1.329E+02, 5.641E-01, 0.000E+00, 5.895E-01, 1.228E+01
1982-03-16, 1.463E-02, 1.341E+02, 5.637E-01, 0.000E+00, 5.883E-01, 1.228E+01
1982-03-17, 4.780E-03, 1.354E+02, 5.635E-01, 0.000E+00, 5.875E-01, 1.228E+01
1982-03-18, 2.837E-02, 1.366E+02, 5.633E-01, 0.000E+00, 5.870E-01, 1.228E+01
1982-03-19, 1.501E-02, 1.378E+02, 5.632E-01, 0.000E+00, 5.866E-01, 1.228E+01
1982-03-20, 0.000E+00, 1.391E+02, 5.631E-01, 0.000E+00, 5.863E-01, 1.229E+01
1982-03-21, 2.357E-02, 1.403E+02, 5.630E-01, 0.000E+00, 5.862E-01, 1.229E+01
1982-03-22, 3.550E-02, 1.779E+02, 5.631E-01, 0.000E+00, 5.867E-01, 1.230E+01
1982-03-23, 1.329E-01, 4.020E+02, 5.632E-01, 0.000E+00, 5.871E-01, 1.231E+01
1982-03-24, 2.057E-01, 4.600E+02, 5.628E-01, 0.000E+00, 5.848E-01, 1.226E+01
1982-03-25, 2.321E-01, 3.799E+02, 5.623E-01, 0.000E+00, 5.822E-01, 1.220E+01
1982-03-26, 9.133E-02, 1.601E+02, 5.618E-01, 0.000E+00, 5.803E-01, 1.216E+01
1982-03-27, 7.848E-02, 1.493E+02, 5.619E-01, 0.000E+00, 5.822E-01, 1.226E+01
1982-03-28, 3.670E-02, 1.488E+02, 5.619E-01, 0.000E+00, 5.824E-01, 1.224E+01
1982-03-29, 0.000E+00, 1.500E+02, 5.620E-01, 0.000E+00, 5.831E-01, 1.227E+01
1982-03-30, 2.265E-03, 1.512E+02, 5.622E-01, 0.000E+00, 5.840E-01, 1.230E+01
1982-03-31, 2.249E-02, 1.524E+02, 5.623E-01, 0.000E+00, 5.844E-01, 1.230E+01
1982-04-01, 0.000E+00, 1.535E+02, 5.623E-01, 0.000E+00, 5.843E-01, 1.228E+01
1982-04-02, 2.146E-03, 1.547E+02, 5.624E-01, 0.000E+00, 5.848E-01, 1.230E+01
1982-04-03, 1.871E-02, 1.558E+02, 5.625E-01, 0.000E+00, 5.849E-01, 1.230E+01
1982-04-04, 1.248E-02, 1.570E+02, 5.625E-01, 0.000E+00, 5.847E-01, 1.229E+01
1982-04-05, 9.361E-03, 1.581E+02, 5.625E-01, 0.000E+00, 5.848E-01, 1.230E+01
1982-04-06, 3.401E-04, 1.593E+02, 5.626E-01, 0.000E+00, 5.851E-01, 1.231E+01
1982-04-07, 0.000E+00, 1.604E+02, 5.626E-01, 0.000E+00, 5.852E-01, 1.231E+01
1982-04-08, 1.391E-02, 1.615E+02, 5.626E-01, 0.000E+00, 5.853E-01, 1.231E+01
1982-04-09, 2.776E-02, 3.315E+02, 5.627E-01, 0.000E+00, 5.858E-01, 1.232E+01
1982-04-10, 3.210E-02, 2.030E+02, 5.632E-01, 0.000E+00, 5.891E-01, 1.240E+01
1982-04-11, 3.544E-02, 1.647E+02, 5.666E-01, 0.000E+00, 6.178E-01, 1.363E+01
1982-04-12, 2.325E-02, 1.658E+02, 5.656E-01, 0.000E+00, 5.963E-01, 1.233E+01
1982-04-13, 2.340E-02, 1.669E+02, 5.650E-01, 0.000E+00, 5.936E-01, 1.235E+01
1982-04-14, 2.810E-02, 1.679E+02, 5.647E-01, 0.000E+00, 5.929E-01, 1.237E+01
1982-04-15, 2.118E-02, 1.840E+02, 5.645E-01, 0.000E+00, 5.920E-01, 1.237E+01
1982-04-16, 1.900E-02, 2.105E+02, 5.643E-01, 0.000E+00, 5.913E-01, 1.237E+01
1982-04-17, 8.396E-02, 4.971E+02, 5.650E-01, 0.000E+00, 5.971E-01, 1.255E+01
1982-04-18, 8.783E-02, 4.999E+02, 5.653E-01, 0.000E+00, 5.985E-01, 1.254E+01
1982-04-19, 4.159E-02, 3.001E+02, 5.650E-01, 0.000E+00, 5.948E-01, 1.239E+01
1982-04-20, 1.759E-02, 1.762E+02, 5.645E-01, 0.000E+00, 5.912E-01, 1.233E+01
1982-04-21, 8.875E-02, 5.500E+02, 5.652E-01, 0.000E+00, 5.991E-01, 1.260E+01
1982-04-22, 1.280E-01, 6.143E+02, 5.659E-01, 0.000E+00, 6.027E-01, 1.265E+01
1982-04-23, 1.463E-01, 6.027E+02, 5.664E-01, 0.000E+00, 6.053E-01, 1.268E+01
1982-04-24, 1.206E-01, 5.588E+02, 5.665E-01, 0.000E+00, 6.047E-01, 1.262E+01
1982-04-25, 1.362E-01, 5.767E+02, 5.668E-01, 0.000E+00, 6.069E-01, 1.270E+01
1982-04-26, 1.365E-01, 5.454E+02, 5.669E-01, 0.000E+00, 6.074E-01, 1.270E+01
1982-04-27, 1.534E-01, 6.150E+02, 5.670E-01, 0.000E+00, 6.083E-01, 1.275E+01
1982-04-28, 1.533E-01, 5.979E+02, 5.670E-01, 0.000E+00, 6.082E-01, 1.273E+01
1982-04-29, 1.082E-01, 5.533E+02, 5.666E-01, 0.000E+00, 6.043E-01, 1.259E+01
1982-04-30, 1.556E-01, 6.238E+02, 5.668E-01, 0.000E+00, 6.077E-01, 1.274E+01
1982-05-01, 1.459E-02, 1.839E+02, 5.662E-01, 0.000E+00, 6.025E-01, 1.255E+01
1982-05-02, 1.465E-02, 1.847E+02, 5.663E-01, 0.000E+00, 6.045E-01, 1.267E+01
1982-05-03, 1.471E-02, 1.855E+02, 5.663E-01, 0.000E+00, 6.045E-01, 1.267E+01
1982-05-04, 1.572E-02, 1.863E+02, 5.663E-01, 0.000E+00, 6.052E-01, 1.269E+01
1982-05-05, 1.421E-02, 1.871E+02, 5.662E-01, 0.000E+00, 6.039E-01, 1.265E+01
1982-05-06, 1.521E-02, 1.878E+02, 5.662E-01, 0.000E+00, 6.043E-01, 1.267E+01
1982-05-07, 1.813E-02, 1.886E+02, 5.664E-01, 0.000E+00, 6.066E-01, 1.275E+01
1982-05-08, 1.565E-02, 1.893E+02, 5.663E-01, 0.000E+00, 6.048E-01, 1.267E+01
1982-05-09, 1.316E-02, 1.900E+02, 5.661E-01, 0.000E+00, 6.037E-01, 1.265E+01
1982-05-10, 4.956E-03, 1.907E+02, 5.652E-01, 0.000E+00, 5.952E-01, 1.236E+01
1982-05-11, 7.826E-03, 1.914E+02, 5.651E-01, 0.000E+00, 5.962E-01, 1.247E+01
1982-05-12, 1.137E-02, 1.921E+02, 5.651E-01, 0.000E+00, 5.967E-01, 1.254E+01
1982-05-13, 1.496E-02, 1.927E+02, 5.652E-01, 0.000E+00, 5.991E-01, 1.262E+01
1982-05-14, 1.631E-02, 1.934E+02, 5.654E-01, 0.000E+00, 6.006E-01, 1.265E+01
1982-05-15, 1.506E-02, 1.940E+02, 5.655E-01, 0.000E+00, 6.004E-01, 1.262E+01
1982-05-16, 1.674E-02, 1.946E+02, 5.656E-01, 0.000E+00, 6.018E-01, 1.267E+01
1982-05-17, 1.909E-02, 1.952E+02, 5.658E-01, 0.000E+00, 6.040E-01, 1.273E+01
1982-05-18, 1.421E-02, 1.958E+02, 5.656E-01, 0.000E+00, 6.011E-01, 1.260E+01
1982-05-19, 1.162E-02, 1.963E+02, 5.653E-01, 0.000E+00, 5.987E-01, 1.254E+01
1982-05-20, 1.726E-02, 1.969E+02, 5.655E-01, 0.000E+00, 6.016E-01, 1.267E+01
1982-05-21, 1.864E-02, 1.974E+02, 5.656E-01, 0.000E+00, 6.030E-01, 1.270E+01
1982-05-22, 2.003E-02, 1.979E+02, 5.658E-01, 0.000E+00, 6.043E-01, 1.273E+01
1982-05-23, 2.446E-02, 1.984E+02, 5.661E-01, 0.000E+00, 6.077E-01, 1.283E+01
1982-05-24, 2.316E-02, 1.989E+02, 5.662E-01, 0.000E+00, 6.075E-01, 1.279E+01
1982-05-25, 2.254E-02, 1.994E+02, 5.662E-01, 0.000E+00, 6.069E-01, 1.277E+01
1982-05-26, 2.497E-02, 1.998E+02, 5.663E-01, 0.000E+00, 6.080E-01, 1.282E+01
1982-05-27, 2.468E-02, 2.002E+02, 5.662E-01, 0.000E+00, 6.074E-01, 1.280E+01
1982-05-28, 1.254E-02, 2.007E+02, 5.656E-01, 0.000E+00, 6.000E-01, 1.254E+01
1982-05-29, 1.391E-02, 2.011E+02, 5.652E-01, 0.000E+00, 5.990E-01, 1.258E+01
1982-05-30, 1.360E-02, 2.014E+02, 5.650E-01, 0.000E+00, 5.976E-01, 1.257E+01
1982-05-31, 1.871E-02, 2.018E+02, 5.650E-01, 0.000E+00, 5.992E-01, 1.267E+01
1982-06-01, 2.222E-01, 8.085E+02, 5.653E-01, 0.000E+00, 6.022E-01, 1.279E+01
1982-06-02, 2.461E-01, 8.099E+02, 5.649E-01, 0.000E+00, 5.985E-01, 1.263E+01
1982-06-03, 2.170E-01, 8.111E+02, 5.645E-01, 0.000E+00, 5.959E-01, 1.257E+01
1982-06-04, 2.125E-01, 7.938E+02, 5.642E-01, 0.000E+00, 5.950E-01, 1.258E+01
1982-06-05, 1.921E-01, 8.054E+02, 5.639E-01, 0.000E+00, 5.939E-01, 1.257E+01
1982-06-06, 2.177E-01, 8.141E+02, 5.638E-01, 0.000E+00, 5.937E-01, 1.260E+01
1982-06-07, 2.240E-01, 8.155E+02, 5.637E-01, 0.000E+00, 5.938E-01, 1.261E+01
1982-06-08, 2.779E-01, 8.164E+02, 5.636E-01, 0.000E+00, 5.932E-01, 1.261E+01
1982-06-09, 3.201E-01, 8.172E+02, 5.634E-01, 0.000E+00, 5.921E-01, 1.259E+01
1982-06-10, 3.625E-01, 8.180E+02, 5.632E-01, 0.000E+00, 5.910E-01, 1.258E+01
1982-06-11, 3.749E-01, 8.187E+02, 5.629E-01, 0.000E+00, 5.893E-01, 1.253E+01
1982-06-12, 3.269E-01, 8.194E+02, 5.625E-01, 0.000E+00, 5.871E-01, 1.247E+01
1982-06-13, 2.611E-01, 8.199E+02, 5.622E-01, 0.000E+00, 5.858E-01, 1.245E+01
1982-06-14, 3.394E-01, 8.204E+02, 5.623E-01, 0.000E+00, 5.879E-01, 1.259E+01
1982-06-15, 3.940E-01, 8.208E+02, 5.622E-01, 0.000E+00, 5.863E-01, 1.251E+01
1982-06-16, 4.367E-01, 8.212E+02, 5.620E-01, 0.000E+00, 5.853E-01, 1.250E+01
1982-06-17, 4.613E-01, 8.215E+02, 5.617E-01, 0.000E+00, 5.842E-01, 1.250E+01
1982-06-18, 4.248E-01, 8.217E+02, 5.614E-01, 0.000E+00, 5.822E-01, 1.243E+01
1982-06-19, 3.824E-01, 8.219E+02, 5.621E-01, 0.000E+00, 5.893E-01, 1.277E+01
1982-06-20, 3.945E-01, 8.219E+02, 5.616E-01, 0.000E+00, 5.832E-01, 1.240E+01
1982-06-21, 3.824E-01, 8.220E+02, 5.614E-01, 0.000E+00, 5.823E-01, 1.241E+01
1982-06-22, 3.642E-01, 8.219E+02, 5.611E-01, 0.000E+00, 5.805E-01, 1.236E+01
1982-06-23, 3.763E-01, 8.218E+02, 5.609E-01, 0.000E+00, 5.799E-01, 1.237E+01
1982-06-24, 3.822E-01, 8.216E+02, 5.607E-01, 0.000E+00, 5.790E-01, 1.236E+01
1982-06-25, 3.579E-01, 8.213E+02, 5.605E-01, 0.000E+00, 5.781E-01, 1.233E+01
1982-06-26, 3.457E-01, 8.210E+02, 5.603E-01, 0.000E+00, 5.779E-01, 1.234E+01
1982-06-27, 4.000E-01, 8.206E+02, 5.603E-01, 0.000E+00, 5.780E-01, 1.237E+01
1982-06-28, 4.058E-01, 8.201E+02, 5.601E-01, 0.000E+00, 5.768E-01, 1.231E+01
1982-06-29, 2.822E-01, 8.114E+02, 5.601E-01, 0.000E+00, 5.768E-01, 1.232E+01
1982-06-30, 3.087E-01, 8.189E+02, 5.608E-01, 0.000E+00, 5.827E-01, 1.261E+01
1982-07-01, 9.148E-02, 2.046E+02, 5.610E-01, 0.000E+00, 5.816E-01, 1.244E+01
1982-07-02, 8.097E-02, 2.044E+02, 5.612E-01, 0.000E+00, 5.826E-01, 1.244E+01
1982-07-03, 7.643E-02, 2.042E+02, 5.615E-01, 0.000E+00, 5.842E-01, 1.249E+01
1982-07-04, 7.784E-02, 2.040E+02, 5.616E-01, 0.000E+00, 5.840E-01, 1.245E+01
1982-07-05, 7.627E-02, 2.037E+02, 5.617E-01, 0.000E+00, 5.841E-01, 1.245E+01
1982-07-06, 9.099E-02, 2.035E+02, 5.618E-01, 0.000E+00, 5.845E-01, 1.247E+01
1982-07-07, 1.013E-01, 2.032E+02, 5.618E-01, 0.000E+00, 5.845E-01, 1.247E+01
1982-07-08, 1.056E-01, 2.029E+02, 5.618E-01, 0.000E+00, 5.844E-01, 1.247E+01
1982-07-09, 8.322E-02, 2.026E+02, 5.618E-01, 0.000E+00, 5.840E-01, 1.243E+01
1982-07-10, 9.638E-02, 2.023E+02, 5.619E-01, 0.000E+00, 5.845E-01, 1.247E+01
1982-07-11, 1.036E-01, 2.020E+02, 5.619E-01, 0.000E+00, 5.844E-01, 1.247E+01
1982-07-12, 1.123E-01, 2.016E+02, 5.619E-01, 0.000E+00, 5.843E-01, 1.247E+01
1982-07-13, 9.883E-02, 2.012E+02, 5.618E-01, 0.000E+00, 5.839E-01, 1.244E+01
1982-07-14, 1.060E-01, 2.009E+02, 5.618E-01, 0.000E+00, 5.841E-01, 1.246E+01
1982-07-15, 9.991E-02, 2.005E+02, 5.618E-01, 0.000E+00, 5.839E-01, 1.245E+01
1982-07-16, 9.971E-02, 2.000E+02, 5.618E-01, 0.000E+00, 5.839E-01, 1.245E+01
1982-07-17, 9.219E-02, 1.996E+02, 5.618E-01, 0.000E+00, 5.838E-01, 1.244E+01
1982-07-18, 9.635E-02, 1.992E+02, 5.618E-01, 0.000E+00, 5.840E-01, 1.245E+01
1982-07-19, 1.020E-01, 1.987E+02, 5.618E-01, 0.000E+00, 5.839E-01, 1.246E+01
1982-07-20, 1.017E-01, 1.982E+02, 5.618E-01, 0.000E+00, 5.838E-01, 1.245E+01
1982-07-21, 1.015E-01, 1.977E+02, 5.618E-01, 0.000E+00, 5.837E-01, 1.245E+01
1982-07-22, 9.975E-02, 1.972E+02, 5.618E-01, 0.000E+00, 5.837E-01, 1.245E+01
1982-07-23, 1.110E-01, 1.967E+02, 5.618E-01, 0.000E+00, 5.837E-01, 1.246E+01
1982-07-24, 1.122E-01, 1.961E+02, 5.619E-01, 0.000E+00, 5.849E-01, 1.252E+01
1982-07-25, 1.076E-01, 1.956E+02, 5.619E-01, 0.000E+00, 5.838E-01, 1.244E+01
1982-07-26, 1.130E-01, 1.950E+02, 5.620E-01, 0.000E+00, 5.847E-01, 1.249E+01
1982-07-27, 1.141E-01, 1.944E+02, 5.619E-01, 0.000E+00, 5.838E-01, 1.244E+01
1982-07-28, 1.109E-01, 1.938E+02, 5.618E-01, 0.000E+00, 5.835E-01, 1.244E+01
1982-07-29, 1.191E-01, 1.932E+02, 5.618E-01, 0.000E+00, 5.834E-01, 1.245E+01
1982-07-30, 1.102E-01, 1.926E+02, 5.617E-01, 0.000E+00, 5.831E-01, 1.243E+01
1982-07-31, 9.991E-02, 1.919E+02, 5.617E-01, 0.000E+00, 5.831E-01, 1.243E+01
1982-08-01, 1.116E+00, 6.398E+02, 5.618E-01, 0.000E+00, 5.835E-01, 1.248E+01
1982-08-02, 7.565E-01, 6.237E+02, 5.589E-01, 0.000E+00, 5.657E-01, 1.160E+01
1982-08-03, 8.386E-01, 6.096E+02, 5.580E-01, 0.000E+00, 5.660E-01, 1.190E+01
1982-08-04, 8.439E-01, 6.134E+02, 5.571E-01, 0.000E+00, 5.633E-01, 1.183E+01
1982-08-05, 8.675E-01, 6.305E+02, 5.564E-01, 0.000E+00, 5.618E-01, 1.183E+01
1982-08-06, 1.010E+00, 6.393E+02, 5.559E-01, 0.000E+00, 5.606E-01, 1.182E+01
1982-08-07, 1.031E+00, 6.203E+02, 5.551E-01, 0.000E+00, 5.581E-01, 1.170E+01
1982-08-08, 9.806E-01, 6.205E+02, 5.546E-01, 0.000E+00, 5.571E-01, 1.171E+01
1982-08-09, 9.054E-01, 6.126E+02, 5.543E-01, 0.000E+00, 5.567E-01, 1.171E+01
1982-08-10, 7.947E-01, 6.044E+02, 5.543E-01, 0.000E+00, 5.577E-01, 1.181E+01
1982-08-11, 8.934E-01, 5.962E+02, 5.544E-01, 0.000E+00, 5.585E-01, 1.186E+01
1982-08-12, 8.838E-01, 6.149E+02, 5.543E-01, 0.000E+00, 5.576E-01, 1.178E+01
1982-08-13, 8.852E-01, 6.072E+02, 5.542E-01, 0.000E+00, 5.576E-01, 1.179E+01
1982-08-14, 8.133E-01, 5.910E+02, 5.541E-01, 0.000E+00, 5.575E-01, 1.178E+01
1982-08-15, 8.655E-01, 5.937E+02, 5.542E-01, 0.000E+00, 5.582E-01, 1.185E+01
1982-08-16, 8.607E-01, 5.988E+02, 5.542E-01, 0.000E+00, 5.578E-01, 1.180E+01
1982-08-17, 8.757E-01, 6.007E+02, 5.541E-01, 0.000E+00, 5.578E-01, 1.181E+01
1982-08-18, 9.693E-01, 5.977E+02, 5.541E-01, 0.000E+00, 5.576E-01, 1.180E+01
1982-08-19, 9.000E-01, 5.924E+02, 5.539E-01, 0.000E+00, 5.566E-01, 1.173E+01
1982-08-20, 9.788E-01, 5.960E+02, 5.539E-01, 0.000E+00, 5.573E-01, 1.181E+01
1982-08-21, 1.022E+00, 6.000E+02, 5.537E-01, 0.000E+00, 5.562E-01, 1.171E+01
1982-08-22, 1.069E+00, 5.983E+02, 5.536E-01, 0.000E+00, 5.560E-01, 1.172E+01
1982-08-23, 1.018E+00, 5.904E+02, 5.534E-01, 0.000E+00, 5.548E-01, 1.163E+01
1982-08-24, 9.763E-01, 5.871E+02, 5.533E-01, 0.000E+00, 5.550E-01, 1.168E+01
1982-08-25, 8.783E-01, 5.780E+02, 5.533E-01, 0.000E+00, 5.558E-01, 1.176E+01
1982-08-26, 9.057E-01, 5.656E+02, 5.535E-01, 0.000E+00, 5.564E-01, 1.179E+01
1982-08-27, 7.522E-01, 5.547E+02, 5.536E-01, 0.000E+00, 5.568E-01, 1.180E+01
1982-08-28, 7.406E-01, 5.380E+02, 5.538E-01, 0.000E+00, 5.581E-01, 1.189E+01
1982-08-29, 6.962E-01, 5.213E+02, 5.540E-01, 0.000E+00, 5.587E-01, 1.190E+01
1982-08-30, 6.613E-01, 5.448E+02, 5.542E-01, 0.000E+00, 5.596E-01, 1.194E+01
1982-08-31, 6.915E-01, 5.512E+02, 5.544E-01, 0.000E+00, 5.605E-01, 1.197E+01
1982-09-01, 7.916E-02, 6.577E+02, 5.546E-01, 0.000E+00, 5.606E-01, 1.195E+01
1982-09-02, 8.423E-02, 6.535E+02, 5.557E-01, 0.000E+00, 5.682E-01, 1.246E+01
1982-09-03, 8.037E-02, 6.492E+02, 5.566E-01, 0.000E+00, 5.710E-01, 1.246E+01
1982-09-04, 7.435E-02, 6.450E+02, 5.573E-01, 0.000E+00, 5.732E-01, 1.246E+01
1982-09-05, 7.604E-02, 6.407E+02, 5.579E-01, 0.000E+00, 5.750E-01, 1.247E+01
1982-09-06, 7.770E-02, 6.364E+02, 5.584E-01, 0.000E+00, 5.764E-01, 1.247E+01
1982-09-07, 7.717E-02, 6.320E+02, 5.588E-01, 0.000E+00, 5.776E-01, 1.247E+01
1982-09-08, 7.663E-02, 6.276E+02, 5.592E-01, 0.000E+00, 5.786E-01, 1.247E+01
1982-09-09, 6.973E-02, 6.232E+02, 5.596E-01, 0.000E+00, 5.794E-01, 1.247E+01
1982-09-10, 5.772E-02, 6.187E+02, 5.599E-01, 0.000E+00, 5.803E-01, 1.247E+01
1982-09-11, 5.109E-02, 6.143E+02, 5.603E-01, 0.000E+00, 5.811E-01, 1.248E+01
1982-09-12, 5.483E-02, 6.097E+02, 5.606E-01, 0.000E+00, 5.819E-01, 1.249E+01
1982-09-13, 5.544E-02, 6.052E+02, 5.608E-01, 0.000E+00, 5.824E-01, 1.249E+01
1982-09-14, 4.593E-02, 6.006E+02, 5.610E-01, 0.000E+00, 5.828E-01, 1.249E+01
1982-09-15, 4.358E-02, 5.960E+02, 5.626E-01, 0.000E+00, 5.959E-01, 1.309E+01
1982-09-16, 3.829E-02, 5.914E+02, 5.634E-01, 0.000E+00, 5.969E-01, 1.292E+01
1982-09-17, 4.783E-02, 5.868E+02, 5.632E-01, 0.000E+00, 5.921E-01, 1.262E+01
1982-09-18, 4.354E-02, 5.821E+02, 5.638E-01, 0.000E+00, 5.968E-01, 1.285E+01
1982-09-19, 4.513E-02, 5.774E+02, 5.639E-01, 0.000E+00, 5.963E-01, 1.277E+01
1982-09-20, 4.862E-02, 5.727E+02, 5.634E-01, 0.000E+00, 5.905E-01, 1.250E+01
1982-09-21, 5.589E-02, 5.680E+02, 5.631E-01, 0.000E+00, 5.898E-01, 1.254E+01
1982-09-22, 5.733E-02, 5.633E+02, 5.629E-01, 0.000E+00, 5.880E-01, 1.250E+01
1982-09-23, 5.496E-02, 5.585E+02, 5.626E-01, 0.000E+00, 5.871E-01, 1.250E+01
1982-09-24, 6.011E-02, 5.537E+02, 5.651E-01, 0.000E+00, 6.096E-01, 1.347E+01
1982-09-25, 6.239E-02, 5.490E+02, 5.672E-01, 0.000E+00, 6.211E-01, 1.359E+01
1982-09-26, 4.163E-02, 5.442E+02, 5.658E-01, 0.000E+00, 5.983E-01, 1.251E+01
1982-09-27, 3.675E-02, 5.394E+02, 5.651E-01, 0.000E+00, 5.963E-01, 1.259E+01
1982-09-28, 3.284E-02, 5.345E+02, 5.644E-01, 0.000E+00, 5.925E-01, 1.252E+01
1982-09-29, 2.725E-02, 5.297E+02, 5.655E-01, 0.000E+00, 6.042E-01, 1.305E+01
1982-09-30, 2.962E-02, 5.249E+02, 5.647E-01, 0.000E+00, 5.939E-01, 1.255E+01
1982-10-01, 8.131E-03, 1.300E+02, 5.643E-01, 0.000E+00, 5.922E-01, 1.256E+01
1982-10-02, 9.782E-03, 1.288E+02, 5.639E-01, 0.000E+00, 5.910E-01, 1.255E+01
1982-10-03, 9.691E-03, 1.276E+02, 5.637E-01, 0.000E+00, 5.901E-01, 1.255E+01
1982-10-04, 9.387E-03, 1.264E+02, 5.635E-01, 0.000E+00, 5.895E-01, 1.256E+01
1982-10-05, 7.622E-03, 1.252E+02, 5.634E-01, 0.000E+00, 5.891E-01, 1.256E+01
1982-10-06, 8.585E-03, 1.240E+02, 5.633E-01, 0.000E+00, 5.888E-01, 1.256E+01
1982-10-07, 6.452E-03, 1.227E+02, 5.638E-01, 0.000E+00, 5.924E-01, 1.271E+01
1982-10-08, 5.984E-03, 1.215E+02, 5.637E-01, 0.000E+00, 5.910E-01, 1.262E+01
1982-10-09, 7.129E-03, 1.203E+02, 5.636E-01, 0.000E+00, 5.898E-01, 1.258E+01
1982-10-10, 7.854E-03, 1.191E+02, 5.634E-01, 0.000E+00, 5.892E-01, 1.257E+01
1982-10-11, 7.578E-03, 1.179E+02, 5.633E-01, 0.000E+00, 5.889E-01, 1.257E+01
1982-10-12, 8.088E-03, 1.167E+02, 5.633E-01, 0.000E+00, 5.887E-01, 1.257E+01
1982-10-13, 8.587E-03, 1.155E+02, 5.632E-01, 0.000E+00, 5.885E-01, 1.257E+01
1982-10-14, 9.074E-03, 1.143E+02, 5.638E-01, 0.000E+00, 5.935E-01, 1.279E+01
1982-10-15, 9.361E-03, 1.131E+02, 5.636E-01, 0.000E+00, 5.900E-01, 1.258E+01
1982-10-16, 7.948E-03, 1.119E+02, 5.634E-01, 0.000E+00, 5.892E-01, 1.256E+01
1982-10-17, 8.794E-03, 1.108E+02, 5.633E-01, 0.000E+00, 5.890E-01, 1.257E+01
1982-10-18, 5.585E-03, 1.096E+02, 5.633E-01, 0.000E+00, 5.887E-01, 1.257E+01
1982-10-19, 6.068E-03, 1.084E+02, 5.632E-01, 0.000E+00, 5.885E-01, 1.258E+01
1982-10-20, 6.541E-03, 1.073E+02, 5.632E-01, 0.000E+00, 5.884E-01, 1.258E+01
1982-10-21, 8.427E-03, 1.061E+02, 5.633E-01, 0.000E+00, 5.897E-01, 1.264E+01
1982-10-22, 8.689E-03, 1.050E+02, 5.642E-01, 0.000E+00, 5.957E-01, 1.288E+01
1982-10-23, 7.898E-03, 1.038E+02, 5.669E-01, 0.000E+00, 6.189E-01, 1.370E+01
1982-10-24, 7.640E-03, 1.027E+02, 5.686E-01, 0.000E+00, 6.251E-01, 1.359E+01
1982-10-25, 6.706E-03, 1.016E+02, 5.707E-01, 0.000E+00, 6.431E-01, 1.386E+01
1982-10-26, 4.789E-03, 1.005E+02, 5.684E-01, 0.000E+00, 6.088E-01, 1.261E+01
1982-10-27, 2.432E-03, 9.935E+01, 5.670E-01, 0.000E+00, 6.024E-01, 1.261E+01
1982-10-28, 4.032E-03, 9.825E+01, 5.663E-01, 0.000E+00, 6.009E-01, 1.268E+01
