CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
      2430,      2101,1,        27,        47,   218547.7968750000,  4370804.0000000000,      2180,1,        28,        47,   218547.7968750000,  4370714.0000000000,0.500000000000,         0,         0
      2431,      2101,1,        27,        47,   218547.7968750000,  4370804.0000000000,      2102,1,        27,        48,   218637.7968750000,  4370804.0000000000,0.500000000000,         0,         0
      2432,      2110,1,        27,        56,   219357.7968750000,  4370804.0000000000,      2189,1,        28,        56,   219357.7968750000,  4370714.0000000000,0.500000000000,         0,         0
      2433,      2110,1,        27,        56,   219357.7968750000,  4370804.0000000000,      2109,1,        27,        55,   219267.7968750000,  4370804.0000000000,0.500000000000,         0,         0
      2434,      2115,1,        27,        61,   219807.7968750000,  4370804.0000000000,      2194,1,        28,        61,   219807.7968750000,  4370714.0000000000,1.000000000000,         0,         0
      2435,      2116,1,        27,        62,   219897.7968750000,  4370804.0000000000,      2195,1,        28,        62,   219897.7968750000,  4370714.0000000000,1.000000000000,         0,         0
      2436,      2178,1,        28,        45,   218367.7968750000,  4370714.0000000000,      2257,1,        29,        45,   218367.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2437,      2178,1,        28,        45,   218367.7968750000,  4370714.0000000000,      2177,1,        28,        44,   218277.7968750000,  4370714.0000000000,0.500000000000,         0,         0
      2438,      2179,1,        28,        46,   218457.7968750000,  4370714.0000000000,      2258,1,        29,        46,   218457.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2439,      2179,1,        28,        46,   218457.7968750000,  4370714.0000000000,      2180,1,        28,        47,   218547.7968750000,  4370714.0000000000,0.500000000000,         0,         0
      2440,      2180,1,        28,        47,   218547.7968750000,  4370714.0000000000,      2259,1,        29,        47,   218547.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2441,      2180,1,        28,        47,   218547.7968750000,  4370714.0000000000,      2181,1,        28,        48,   218637.7968750000,  4370714.0000000000,0.500000000000,         0,         0
      2442,      2181,1,        28,        48,   218637.7968750000,  4370714.0000000000,      2102,1,        27,        48,   218637.7968750000,  4370804.0000000000,0.333333343267,         0,         0
      2443,      2181,1,        28,        48,   218637.7968750000,  4370714.0000000000,      2260,1,        29,        48,   218637.7968750000,  4370624.0000000000,0.333333343267,         0,         0
      2444,      2181,1,        28,        48,   218637.7968750000,  4370714.0000000000,      2182,1,        28,        49,   218727.7968750000,  4370714.0000000000,0.333333343267,         0,         0
      2445,      2182,1,        28,        49,   218727.7968750000,  4370714.0000000000,      2103,1,        27,        49,   218727.7968750000,  4370804.0000000000,0.500000000000,         0,         0
      2446,      2182,1,        28,        49,   218727.7968750000,  4370714.0000000000,      2183,1,        28,        50,   218817.7968750000,  4370714.0000000000,0.500000000000,         0,         0
      2447,      2189,1,        28,        56,   219357.7968750000,  4370714.0000000000,      2268,1,        29,        56,   219357.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2448,      2189,1,        28,        56,   219357.7968750000,  4370714.0000000000,      2188,1,        28,        55,   219267.7968750000,  4370714.0000000000,0.500000000000,         0,         0
      2449,      2194,1,        28,        61,   219807.7968750000,  4370714.0000000000,      2273,1,        29,        61,   219807.7968750000,  4370624.0000000000,1.000000000000,         0,         0
      2450,      2195,1,        28,        62,   219897.7968750000,  4370714.0000000000,      2274,1,        29,        62,   219897.7968750000,  4370624.0000000000,1.000000000000,         0,         0
      2451,      2257,1,        29,        45,   218367.7968750000,  4370624.0000000000,      2256,2,        29,        44,   218277.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2452,      2257,1,        29,        45,   218367.7968750000,  4370624.0000000000,      2258,1,        29,        46,   218457.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2453,      2259,1,        29,        47,   218547.7968750000,  4370624.0000000000,      2338,1,        30,        47,   218547.7968750000,  4370534.0000000000,0.333333343267,         0,         0
      2454,      2259,1,        29,        47,   218547.7968750000,  4370624.0000000000,      2258,1,        29,        46,   218457.7968750000,  4370624.0000000000,0.333333343267,         0,         0
      2455,      2259,1,        29,        47,   218547.7968750000,  4370624.0000000000,      2260,1,        29,        48,   218637.7968750000,  4370624.0000000000,0.333333343267,         0,         0
      2456,      2260,1,        29,        48,   218637.7968750000,  4370624.0000000000,      2339,1,        30,        48,   218637.7968750000,  4370534.0000000000,0.500000000000,         0,         0
      2457,      2260,1,        29,        48,   218637.7968750000,  4370624.0000000000,      2261,1,        29,        49,   218727.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2458,      2261,1,        29,        49,   218727.7968750000,  4370624.0000000000,      2340,1,        30,        49,   218727.7968750000,  4370534.0000000000,0.500000000000,         0,         0
      2459,      2261,1,        29,        49,   218727.7968750000,  4370624.0000000000,      2262,1,        29,        50,   218817.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2460,      2262,1,        29,        50,   218817.7968750000,  4370624.0000000000,      2341,1,        30,        50,   218817.7968750000,  4370534.0000000000,0.500000000000,         0,         0
      2461,      2262,1,        29,        50,   218817.7968750000,  4370624.0000000000,      2263,1,        29,        51,   218907.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2462,      2268,1,        29,        56,   219357.7968750000,  4370624.0000000000,      2347,1,        30,        56,   219357.7968750000,  4370534.0000000000,0.500000000000,         0,         0
      2463,      2268,1,        29,        56,   219357.7968750000,  4370624.0000000000,      2267,1,        29,        55,   219267.7968750000,  4370624.0000000000,0.500000000000,         0,         0
      2464,      2270,1,        29,        58,   219537.7968750000,  4370624.0000000000,      2349,1,        30,        58,   219537.7968750000,  4370534.0000000000,1.000000000000,         0,         0
      2465,      2273,1,        29,        61,   219807.7968750000,  4370624.0000000000,      2352,1,        30,        61,   219807.7968750000,  4370534.0000000000,1.000000000000,         0,         0
      2466,      2274,1,        29,        62,   219897.7968750000,  4370624.0000000000,      2353,1,        30,        62,   219897.7968750000,  4370534.0000000000,1.000000000000,         0,         0
      2467,      2347,1,        30,        56,   219357.7968750000,  4370534.0000000000,      2426,1,        31,        56,   219357.7968750000,  4370444.0000000000,0.500000000000,         0,         0
      2468,      2347,1,        30,        56,   219357.7968750000,  4370534.0000000000,      2346,1,        30,        55,   219267.7968750000,  4370534.0000000000,0.500000000000,         0,         0
      2469,      2350,1,        30,        59,   219627.7968750000,  4370534.0000000000,      2429,1,        31,        59,   219627.7968750000,  4370444.0000000000,0.500000000000,         0,         0
      2470,      2350,1,        30,        59,   219627.7968750000,  4370534.0000000000,      2349,1,        30,        58,   219537.7968750000,  4370534.0000000000,0.500000000000,         0,         0
      2471,      2352,1,        30,        61,   219807.7968750000,  4370534.0000000000,      2431,1,        31,        61,   219807.7968750000,  4370444.0000000000,0.500000000000,         0,         0
      2472,      2352,1,        30,        61,   219807.7968750000,  4370534.0000000000,      2353,1,        30,        62,   219897.7968750000,  4370534.0000000000,0.500000000000,         0,         0
      2473,      2353,1,        30,        62,   219897.7968750000,  4370534.0000000000,      2432,1,        31,        62,   219897.7968750000,  4370444.0000000000,1.000000000000,         0,         0
      2474,      2429,1,        31,        59,   219627.7968750000,  4370444.0000000000,      2508,1,        32,        59,   219627.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      2475,      2429,1,        31,        59,   219627.7968750000,  4370444.0000000000,      2428,1,        31,        58,   219537.7968750000,  4370444.0000000000,0.500000000000,         0,         0
      2476,      2431,1,        31,        61,   219807.7968750000,  4370444.0000000000,      2510,1,        32,        61,   219807.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      2477,      2431,1,        31,        61,   219807.7968750000,  4370444.0000000000,      2432,1,        31,        62,   219897.7968750000,  4370444.0000000000,0.500000000000,         0,         0
      2478,      2432,1,        31,        62,   219897.7968750000,  4370444.0000000000,      2511,1,        32,        62,   219897.7968750000,  4370354.0000000000,1.000000000000,         0,         0
      2479,      2508,1,        32,        59,   219627.7968750000,  4370354.0000000000,      2587,1,        33,        59,   219627.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2480,      2508,1,        32,        59,   219627.7968750000,  4370354.0000000000,      2507,1,        32,        58,   219537.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      2481,      2510,1,        32,        61,   219807.7968750000,  4370354.0000000000,      2589,1,        33,        61,   219807.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2482,      2510,1,        32,        61,   219807.7968750000,  4370354.0000000000,      2511,1,        32,        62,   219897.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      2483,      2511,1,        32,        62,   219897.7968750000,  4370354.0000000000,      2590,1,        33,        62,   219897.7968750000,  4370264.0000000000,1.000000000000,         0,         0
      2484,      2552,1,        33,        24,   216477.7968750000,  4370264.0000000000,      2553,1,        33,        25,   216567.7968750000,  4370264.0000000000,1.000000000000,         0,         0
      2485,      2553,1,        33,        25,   216567.7968750000,  4370264.0000000000,      2632,1,        34,        25,   216567.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2486,      2553,1,        33,        25,   216567.7968750000,  4370264.0000000000,      2554,1,        33,        26,   216657.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2487,      2554,1,        33,        26,   216657.7968750000,  4370264.0000000000,      2633,1,        34,        26,   216657.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2488,      2554,1,        33,        26,   216657.7968750000,  4370264.0000000000,      2555,1,        33,        27,   216747.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2489,      2555,1,        33,        27,   216747.7968750000,  4370264.0000000000,      2634,1,        34,        27,   216747.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2490,      2555,1,        33,        27,   216747.7968750000,  4370264.0000000000,      2556,1,        33,        28,   216837.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2491,      2556,1,        33,        28,   216837.7968750000,  4370264.0000000000,      2635,1,        34,        28,   216837.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2492,      2556,1,        33,        28,   216837.7968750000,  4370264.0000000000,      2557,1,        33,        29,   216927.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2493,      2557,1,        33,        29,   216927.7968750000,  4370264.0000000000,      2636,1,        34,        29,   216927.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2494,      2557,1,        33,        29,   216927.7968750000,  4370264.0000000000,      2558,1,        33,        30,   217017.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2495,      2558,1,        33,        30,   217017.7968750000,  4370264.0000000000,      2637,1,        34,        30,   217017.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2496,      2558,1,        33,        30,   217017.7968750000,  4370264.0000000000,      2559,1,        33,        31,   217107.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2497,      2559,1,        33,        31,   217107.7968750000,  4370264.0000000000,      2638,1,        34,        31,   217107.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2498,      2559,1,        33,        31,   217107.7968750000,  4370264.0000000000,      2560,1,        33,        32,   217197.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2499,      2560,1,        33,        32,   217197.7968750000,  4370264.0000000000,      2639,1,        34,        32,   217197.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2500,      2560,1,        33,        32,   217197.7968750000,  4370264.0000000000,      2561,1,        33,        33,   217287.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2501,      2561,1,        33,        33,   217287.7968750000,  4370264.0000000000,      2640,1,        34,        33,   217287.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2502,      2561,1,        33,        33,   217287.7968750000,  4370264.0000000000,      2562,1,        33,        34,   217377.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2503,      2562,1,        33,        34,   217377.7968750000,  4370264.0000000000,      2641,1,        34,        34,   217377.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2504,      2562,1,        33,        34,   217377.7968750000,  4370264.0000000000,      2563,1,        33,        35,   217467.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2505,      2563,1,        33,        35,   217467.7968750000,  4370264.0000000000,      2642,1,        34,        35,   217467.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2506,      2563,1,        33,        35,   217467.7968750000,  4370264.0000000000,      2564,1,        33,        36,   217557.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2507,      2564,1,        33,        36,   217557.7968750000,  4370264.0000000000,      2643,1,        34,        36,   217557.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2508,      2564,1,        33,        36,   217557.7968750000,  4370264.0000000000,      2565,1,        33,        37,   217647.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2509,      2565,1,        33,        37,   217647.7968750000,  4370264.0000000000,      2644,1,        34,        37,   217647.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2510,      2565,1,        33,        37,   217647.7968750000,  4370264.0000000000,      2566,2,        33,        38,   217737.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2511,      2587,1,        33,        59,   219627.7968750000,  4370264.0000000000,      2666,1,        34,        59,   219627.7968750000,  4370174.0000000000,0.333333343267,         0,         0
      2512,      2587,1,        33,        59,   219627.7968750000,  4370264.0000000000,      2586,1,        33,        58,   219537.7968750000,  4370264.0000000000,0.333333343267,         0,         0
      2513,      2587,1,        33,        59,   219627.7968750000,  4370264.0000000000,      2588,1,        33,        60,   219717.7968750000,  4370264.0000000000,0.333333343267,         0,         0
      2514,      2588,1,        33,        60,   219717.7968750000,  4370264.0000000000,      2667,1,        34,        60,   219717.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2515,      2588,1,        33,        60,   219717.7968750000,  4370264.0000000000,      2589,1,        33,        61,   219807.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2516,      2590,1,        33,        62,   219897.7968750000,  4370264.0000000000,      2669,1,        34,        62,   219897.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2517,      2590,1,        33,        62,   219897.7968750000,  4370264.0000000000,      2589,1,        33,        61,   219807.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      2518,      2632,1,        34,        25,   216567.7968750000,  4370174.0000000000,      2633,1,        34,        26,   216657.7968750000,  4370174.0000000000,1.000000000000,         0,         0
      2519,      2633,1,        34,        26,   216657.7968750000,  4370174.0000000000,      2712,1,        35,        26,   216657.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2520,      2633,1,        34,        26,   216657.7968750000,  4370174.0000000000,      2634,1,        34,        27,   216747.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2521,      2634,1,        34,        27,   216747.7968750000,  4370174.0000000000,      2713,1,        35,        27,   216747.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2522,      2634,1,        34,        27,   216747.7968750000,  4370174.0000000000,      2635,1,        34,        28,   216837.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2523,      2635,1,        34,        28,   216837.7968750000,  4370174.0000000000,      2714,1,        35,        28,   216837.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2524,      2635,1,        34,        28,   216837.7968750000,  4370174.0000000000,      2636,1,        34,        29,   216927.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2525,      2636,1,        34,        29,   216927.7968750000,  4370174.0000000000,      2715,1,        35,        29,   216927.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2526,      2636,1,        34,        29,   216927.7968750000,  4370174.0000000000,      2637,1,        34,        30,   217017.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2527,      2637,1,        34,        30,   217017.7968750000,  4370174.0000000000,      2716,1,        35,        30,   217017.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2528,      2637,1,        34,        30,   217017.7968750000,  4370174.0000000000,      2638,1,        34,        31,   217107.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2529,      2638,1,        34,        31,   217107.7968750000,  4370174.0000000000,      2717,1,        35,        31,   217107.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2530,      2638,1,        34,        31,   217107.7968750000,  4370174.0000000000,      2639,1,        34,        32,   217197.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2531,      2639,1,        34,        32,   217197.7968750000,  4370174.0000000000,      2718,1,        35,        32,   217197.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2532,      2639,1,        34,        32,   217197.7968750000,  4370174.0000000000,      2640,1,        34,        33,   217287.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2533,      2640,1,        34,        33,   217287.7968750000,  4370174.0000000000,      2719,1,        35,        33,   217287.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2534,      2640,1,        34,        33,   217287.7968750000,  4370174.0000000000,      2641,1,        34,        34,   217377.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2535,      2641,1,        34,        34,   217377.7968750000,  4370174.0000000000,      2720,1,        35,        34,   217377.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2536,      2641,1,        34,        34,   217377.7968750000,  4370174.0000000000,      2642,1,        34,        35,   217467.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2537,      2667,1,        34,        60,   219717.7968750000,  4370174.0000000000,      2746,1,        35,        60,   219717.7968750000,  4370084.0000000000,0.333333343267,         0,         0
      2538,      2667,1,        34,        60,   219717.7968750000,  4370174.0000000000,      2666,1,        34,        59,   219627.7968750000,  4370174.0000000000,0.333333343267,         0,         0
      2539,      2667,1,        34,        60,   219717.7968750000,  4370174.0000000000,      2668,1,        34,        61,   219807.7968750000,  4370174.0000000000,0.333333343267,         0,         0
      2540,      2669,1,        34,        62,   219897.7968750000,  4370174.0000000000,      2748,1,        35,        62,   219897.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2541,      2669,1,        34,        62,   219897.7968750000,  4370174.0000000000,      2668,1,        34,        61,   219807.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      2542,      2712,1,        35,        26,   216657.7968750000,  4370084.0000000000,      2713,1,        35,        27,   216747.7968750000,  4370084.0000000000,1.000000000000,         0,         0
      2543,      2713,1,        35,        27,   216747.7968750000,  4370084.0000000000,      2714,1,        35,        28,   216837.7968750000,  4370084.0000000000,1.000000000000,         0,         0
      2544,      2714,1,        35,        28,   216837.7968750000,  4370084.0000000000,      2715,1,        35,        29,   216927.7968750000,  4370084.0000000000,1.000000000000,         0,         0
      2545,      2748,1,        35,        62,   219897.7968750000,  4370084.0000000000,      2827,1,        36,        62,   219897.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      2546,      2748,1,        35,        62,   219897.7968750000,  4370084.0000000000,      2747,1,        35,        61,   219807.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      2547,      2827,1,        36,        62,   219897.7968750000,  4369994.0000000000,      2906,1,        37,        62,   219897.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      2548,      2827,1,        36,        62,   219897.7968750000,  4369994.0000000000,      2826,1,        36,        61,   219807.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      2549,      2970,1,        38,        47,   218547.7968750000,  4369814.0000000000,      2891,1,        37,        47,   218547.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      2550,      2970,1,        38,        47,   218547.7968750000,  4369814.0000000000,      2971,1,        38,        48,   218637.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      2551,      3088,1,        40,         7,   214947.7968750000,  4369634.0000000000,      3089,1,        40,         8,   215037.7968750000,  4369634.0000000000,1.000000000000,         0,         0
      2552,      3146,1,        40,        65,   220167.7968750000,  4369634.0000000000,      3067,1,        39,        65,   220167.7968750000,  4369724.0000000000,0.333333343267,         0,         0
      2553,      3146,1,        40,        65,   220167.7968750000,  4369634.0000000000,      3145,1,        40,        64,   220077.7968750000,  4369634.0000000000,0.333333343267,         0,         0
      2554,      3146,1,        40,        65,   220167.7968750000,  4369634.0000000000,      3147,1,        40,        66,   220257.7968750000,  4369634.0000000000,0.333333343267,         0,         0
      2555,      3168,1,        41,         8,   215037.7968750000,  4369544.0000000000,      3089,1,        40,         8,   215037.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      2556,      3168,1,        41,         8,   215037.7968750000,  4369544.0000000000,      3169,1,        41,         9,   215127.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2557,      3169,1,        41,         9,   215127.7968750000,  4369544.0000000000,      3090,1,        40,         9,   215127.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      2558,      3169,1,        41,         9,   215127.7968750000,  4369544.0000000000,      3170,1,        41,        10,   215217.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2559,      3170,1,        41,        10,   215217.7968750000,  4369544.0000000000,      3091,1,        40,        10,   215217.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      2560,      3170,1,        41,        10,   215217.7968750000,  4369544.0000000000,      3171,1,        41,        11,   215307.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2561,      3224,1,        41,        64,   220077.7968750000,  4369544.0000000000,      3145,1,        40,        64,   220077.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      2562,      3224,1,        41,        64,   220077.7968750000,  4369544.0000000000,      3223,1,        41,        63,   219987.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2563,      3250,1,        42,        11,   215307.7968750000,  4369454.0000000000,      3171,1,        41,        11,   215307.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2564,      3250,1,        42,        11,   215307.7968750000,  4369454.0000000000,      3251,1,        42,        12,   215397.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2565,      3251,1,        42,        12,   215397.7968750000,  4369454.0000000000,      3172,1,        41,        12,   215397.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2566,      3251,1,        42,        12,   215397.7968750000,  4369454.0000000000,      3252,1,        42,        13,   215487.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2567,      3252,1,        42,        13,   215487.7968750000,  4369454.0000000000,      3173,1,        41,        13,   215487.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2568,      3252,1,        42,        13,   215487.7968750000,  4369454.0000000000,      3253,1,        42,        14,   215577.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2569,      3254,1,        42,        15,   215667.7968750000,  4369454.0000000000,      3175,1,        41,        15,   215667.7968750000,  4369544.0000000000,0.333333343267,         0,         0
      2570,      3254,1,        42,        15,   215667.7968750000,  4369454.0000000000,      3253,1,        42,        14,   215577.7968750000,  4369454.0000000000,0.333333343267,         0,         0
      2571,      3254,1,        42,        15,   215667.7968750000,  4369454.0000000000,      3255,1,        42,        16,   215757.7968750000,  4369454.0000000000,0.333333343267,         0,         0
      2572,      3255,1,        42,        16,   215757.7968750000,  4369454.0000000000,      3176,1,        41,        16,   215757.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2573,      3255,1,        42,        16,   215757.7968750000,  4369454.0000000000,      3256,1,        42,        17,   215847.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2574,      3256,1,        42,        17,   215847.7968750000,  4369454.0000000000,      3177,1,        41,        17,   215847.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2575,      3256,1,        42,        17,   215847.7968750000,  4369454.0000000000,      3257,1,        42,        18,   215937.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2576,      3278,1,        42,        39,   217827.7968750000,  4369454.0000000000,      3199,1,        41,        39,   217827.7968750000,  4369544.0000000000,0.333333343267,         0,         0
      2577,      3278,1,        42,        39,   217827.7968750000,  4369454.0000000000,      3277,1,        42,        38,   217737.7968750000,  4369454.0000000000,0.333333343267,         0,         0
      2578,      3278,1,        42,        39,   217827.7968750000,  4369454.0000000000,      3279,1,        42,        40,   217917.7968750000,  4369454.0000000000,0.333333343267,         0,         0
      2579,      3279,1,        42,        40,   217917.7968750000,  4369454.0000000000,      3200,1,        41,        40,   217917.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2580,      3279,1,        42,        40,   217917.7968750000,  4369454.0000000000,      3280,1,        42,        41,   218007.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2581,      3280,1,        42,        41,   218007.7968750000,  4369454.0000000000,      3201,1,        41,        41,   218007.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2582,      3280,1,        42,        41,   218007.7968750000,  4369454.0000000000,      3281,1,        42,        42,   218097.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2583,      3281,1,        42,        42,   218097.7968750000,  4369454.0000000000,      3202,1,        41,        42,   218097.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2584,      3281,1,        42,        42,   218097.7968750000,  4369454.0000000000,      3282,1,        42,        43,   218187.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2585,      3282,1,        42,        43,   218187.7968750000,  4369454.0000000000,      3203,1,        41,        43,   218187.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2586,      3282,1,        42,        43,   218187.7968750000,  4369454.0000000000,      3283,1,        42,        44,   218277.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2587,      3302,1,        42,        63,   219987.7968750000,  4369454.0000000000,      3223,1,        41,        63,   219987.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      2588,      3302,1,        42,        63,   219987.7968750000,  4369454.0000000000,      3301,1,        42,        62,   219897.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2589,      3336,1,        43,        18,   215937.7968750000,  4369364.0000000000,      3257,1,        42,        18,   215937.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2590,      3336,1,        43,        18,   215937.7968750000,  4369364.0000000000,      3337,1,        43,        19,   216027.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      2591,      3337,1,        43,        19,   216027.7968750000,  4369364.0000000000,      3258,1,        42,        19,   216027.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2592,      3337,1,        43,        19,   216027.7968750000,  4369364.0000000000,      3338,1,        43,        20,   216117.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      2593,      3338,1,        43,        20,   216117.7968750000,  4369364.0000000000,      3259,1,        42,        20,   216117.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2594,      3338,1,        43,        20,   216117.7968750000,  4369364.0000000000,      3339,1,        43,        21,   216207.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      2595,      3339,1,        43,        21,   216207.7968750000,  4369364.0000000000,      3260,1,        42,        21,   216207.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2596,      3339,1,        43,        21,   216207.7968750000,  4369364.0000000000,      3340,1,        43,        22,   216297.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      2597,      3356,1,        43,        38,   217737.7968750000,  4369364.0000000000,      3277,1,        42,        38,   217737.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      2598,      3356,1,        43,        38,   217737.7968750000,  4369364.0000000000,      3355,1,        43,        37,   217647.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      2599,      3559,1,        46,         4,   214677.7968750000,  4369094.0000000000,      3480,1,        45,         4,   214677.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      2600,      3559,1,        46,         4,   214677.7968750000,  4369094.0000000000,      3560,1,        46,         5,   214767.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      2601,      3607,1,        46,        52,   218997.7968750000,  4369094.0000000000,      3528,1,        45,        52,   218997.7968750000,  4369184.0000000000,0.333333343267,         0,         0
      2602,      3607,1,        46,        52,   218997.7968750000,  4369094.0000000000,      3606,1,        46,        51,   218907.7968750000,  4369094.0000000000,0.333333343267,         0,         0
      2603,      3607,1,        46,        52,   218997.7968750000,  4369094.0000000000,      3608,1,        46,        53,   219087.7968750000,  4369094.0000000000,0.333333343267,         0,         0
      2604,      3685,1,        47,        51,   218907.7968750000,  4369004.0000000000,      3606,1,        46,        51,   218907.7968750000,  4369094.0000000000,0.500000000000,         0,         0
