CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
      3614,      5099,1,        65,        43,   218187.7968750000,  4367384.0000000000,      5098,1,        65,        42,   218097.7968750000,  4367384.0000000000,1.000000000000,         0,         0
      3615,      5113,1,        65,        57,   219447.7968750000,  4367384.0000000000,      5034,1,        64,        57,   219447.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      3616,      5113,1,        65,        57,   219447.7968750000,  4367384.0000000000,      5112,1,        65,        56,   219357.7968750000,  4367384.0000000000,0.500000000000,         0,         0
      3617,      5128,1,        65,        72,   220797.7968750000,  4367384.0000000000,      5049,1,        64,        72,   220797.7968750000,  4367474.0000000000,1.000000000000,         0,         0
      3618,      5191,1,        66,        56,   219357.7968750000,  4367294.0000000000,      5112,1,        65,        56,   219357.7968750000,  4367384.0000000000,1.000000000000,         0,         0
      3619,      1492,1,        19,        70,   220617.7968750000,  4371524.0000000000,      1491,1,        19,        69,   220527.7968750000,  4371524.0000000000,1.000000000000,         0,         0
      3620,      1869,1,        24,        52,   218997.7968750000,  4371074.0000000000,      1948,1,        25,        52,   218997.7968750000,  4370984.0000000000,1.000000000000,         0,         0
      3621,      1948,1,        25,        52,   218997.7968750000,  4370984.0000000000,      2027,1,        26,        52,   218997.7968750000,  4370894.0000000000,0.500000000000,         0,         0
      3622,      1948,1,        25,        52,   218997.7968750000,  4370984.0000000000,      1947,1,        25,        51,   218907.7968750000,  4370984.0000000000,0.500000000000,         0,         0
      3623,      2027,1,        26,        52,   218997.7968750000,  4370894.0000000000,      2106,1,        27,        52,   218997.7968750000,  4370804.0000000000,0.500000000000,         0,         0
      3624,      2027,1,        26,        52,   218997.7968750000,  4370894.0000000000,      2026,1,        26,        51,   218907.7968750000,  4370894.0000000000,0.500000000000,         0,         0
      3625,      2334,1,        30,        43,   218187.7968750000,  4370534.0000000000,      2413,1,        31,        43,   218187.7968750000,  4370444.0000000000,1.000000000000,         0,         0
      3626,      2504,1,        32,        55,   219267.7968750000,  4370354.0000000000,      2583,1,        33,        55,   219267.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      3627,      2504,1,        32,        55,   219267.7968750000,  4370354.0000000000,      2503,1,        32,        54,   219177.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      3628,      2583,1,        33,        55,   219267.7968750000,  4370264.0000000000,      2662,1,        34,        55,   219267.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      3629,      2583,1,        33,        55,   219267.7968750000,  4370264.0000000000,      2582,1,        33,        54,   219177.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      3630,      2663,1,        34,        56,   219357.7968750000,  4370174.0000000000,      2742,1,        35,        56,   219357.7968750000,  4370084.0000000000,1.000000000000,         0,         0
      3631,      2963,1,        38,        40,   217917.7968750000,  4369814.0000000000,      2884,1,        37,        40,   217917.7968750000,  4369904.0000000000,0.333333343267,         0,         0
      3632,      2963,1,        38,        40,   217917.7968750000,  4369814.0000000000,      2962,1,        38,        39,   217827.7968750000,  4369814.0000000000,0.333333343267,         0,         0
      3633,      2963,1,        38,        40,   217917.7968750000,  4369814.0000000000,      2964,1,        38,        41,   218007.7968750000,  4369814.0000000000,0.333333343267,         0,         0
      3634,      3016,1,        39,        14,   215577.7968750000,  4369724.0000000000,      3017,1,        39,        15,   215667.7968750000,  4369724.0000000000,1.000000000000,         0,         0
      3635,      3017,1,        39,        15,   215667.7968750000,  4369724.0000000000,      3018,1,        39,        16,   215757.7968750000,  4369724.0000000000,1.000000000000,         0,         0
      3636,      3018,1,        39,        16,   215757.7968750000,  4369724.0000000000,      3019,1,        39,        17,   215847.7968750000,  4369724.0000000000,1.000000000000,         0,         0
      3637,      3019,1,        39,        17,   215847.7968750000,  4369724.0000000000,      3020,1,        39,        18,   215937.7968750000,  4369724.0000000000,1.000000000000,         0,         0
      3638,      3020,1,        39,        18,   215937.7968750000,  4369724.0000000000,      2941,1,        38,        18,   215937.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3639,      3020,1,        39,        18,   215937.7968750000,  4369724.0000000000,      3021,1,        39,        19,   216027.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3640,      3021,1,        39,        19,   216027.7968750000,  4369724.0000000000,      2942,1,        38,        19,   216027.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3641,      3021,1,        39,        19,   216027.7968750000,  4369724.0000000000,      3022,1,        39,        20,   216117.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3642,      3022,1,        39,        20,   216117.7968750000,  4369724.0000000000,      2943,1,        38,        20,   216117.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3643,      3022,1,        39,        20,   216117.7968750000,  4369724.0000000000,      3023,1,        39,        21,   216207.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3644,      3023,1,        39,        21,   216207.7968750000,  4369724.0000000000,      2944,1,        38,        21,   216207.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3645,      3023,1,        39,        21,   216207.7968750000,  4369724.0000000000,      3024,1,        39,        22,   216297.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3646,      3024,1,        39,        22,   216297.7968750000,  4369724.0000000000,      2945,1,        38,        22,   216297.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3647,      3024,1,        39,        22,   216297.7968750000,  4369724.0000000000,      3025,1,        39,        23,   216387.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3648,      3025,1,        39,        23,   216387.7968750000,  4369724.0000000000,      2946,1,        38,        23,   216387.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3649,      3025,1,        39,        23,   216387.7968750000,  4369724.0000000000,      3026,1,        39,        24,   216477.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3650,      3026,1,        39,        24,   216477.7968750000,  4369724.0000000000,      2947,1,        38,        24,   216477.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3651,      3026,1,        39,        24,   216477.7968750000,  4369724.0000000000,      3027,1,        39,        25,   216567.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3652,      3027,1,        39,        25,   216567.7968750000,  4369724.0000000000,      2948,1,        38,        25,   216567.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3653,      3027,1,        39,        25,   216567.7968750000,  4369724.0000000000,      3028,1,        39,        26,   216657.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3654,      3028,1,        39,        26,   216657.7968750000,  4369724.0000000000,      2949,1,        38,        26,   216657.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3655,      3028,1,        39,        26,   216657.7968750000,  4369724.0000000000,      3029,1,        39,        27,   216747.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3656,      3029,1,        39,        27,   216747.7968750000,  4369724.0000000000,      2950,1,        38,        27,   216747.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3657,      3029,1,        39,        27,   216747.7968750000,  4369724.0000000000,      3030,1,        39,        28,   216837.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3658,      3030,1,        39,        28,   216837.7968750000,  4369724.0000000000,      2951,1,        38,        28,   216837.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3659,      3030,1,        39,        28,   216837.7968750000,  4369724.0000000000,      3031,1,        39,        29,   216927.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3660,      3031,1,        39,        29,   216927.7968750000,  4369724.0000000000,      2952,1,        38,        29,   216927.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3661,      3031,1,        39,        29,   216927.7968750000,  4369724.0000000000,      3032,1,        39,        30,   217017.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      3662,      3525,1,        45,        49,   218727.7968750000,  4369184.0000000000,      3446,1,        44,        49,   218727.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      3663,      3525,1,        45,        49,   218727.7968750000,  4369184.0000000000,      3524,1,        45,        48,   218637.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      3664,      3603,1,        46,        48,   218637.7968750000,  4369094.0000000000,      3524,1,        45,        48,   218637.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      3665,      3603,1,        46,        48,   218637.7968750000,  4369094.0000000000,      3602,1,        46,        47,   218547.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      3666,      4162,1,        53,        54,   219177.7968750000,  4368464.0000000000,      4083,1,        52,        54,   219177.7968750000,  4368554.0000000000,0.333333343267,         0,         0
      3667,      4162,1,        53,        54,   219177.7968750000,  4368464.0000000000,      4161,1,        53,        53,   219087.7968750000,  4368464.0000000000,0.333333343267,         0,         0
      3668,      4162,1,        53,        54,   219177.7968750000,  4368464.0000000000,      4163,1,        53,        55,   219267.7968750000,  4368464.0000000000,0.333333343267,         0,         0
      3669,      4163,1,        53,        55,   219267.7968750000,  4368464.0000000000,      4084,1,        52,        55,   219267.7968750000,  4368554.0000000000,0.500000000000,         0,         0
      3670,      4163,1,        53,        55,   219267.7968750000,  4368464.0000000000,      4164,1,        53,        56,   219357.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3671,      4202,1,        54,        15,   215667.7968750000,  4368374.0000000000,      4123,1,        53,        15,   215667.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3672,      4202,1,        54,        15,   215667.7968750000,  4368374.0000000000,      4201,1,        54,        14,   215577.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3673,      4280,1,        55,        14,   215577.7968750000,  4368284.0000000000,      4201,1,        54,        14,   215577.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3674,      4280,1,        55,        14,   215577.7968750000,  4368284.0000000000,      4279,1,        55,        13,   215487.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3675,      4286,1,        55,        20,   216117.7968750000,  4368284.0000000000,      4207,1,        54,        20,   216117.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3676,      4286,1,        55,        20,   216117.7968750000,  4368284.0000000000,      4287,1,        55,        21,   216207.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3677,      4287,1,        55,        21,   216207.7968750000,  4368284.0000000000,      4208,1,        54,        21,   216207.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3678,      4287,1,        55,        21,   216207.7968750000,  4368284.0000000000,      4288,1,        55,        22,   216297.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3679,      4288,1,        55,        22,   216297.7968750000,  4368284.0000000000,      4209,1,        54,        22,   216297.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3680,      4288,1,        55,        22,   216297.7968750000,  4368284.0000000000,      4289,1,        55,        23,   216387.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3681,      4289,1,        55,        23,   216387.7968750000,  4368284.0000000000,      4210,1,        54,        23,   216387.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3682,      4289,1,        55,        23,   216387.7968750000,  4368284.0000000000,      4290,1,        55,        24,   216477.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3683,      4358,1,        56,        13,   215487.7968750000,  4368194.0000000000,      4279,1,        55,        13,   215487.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3684,      4358,1,        56,        13,   215487.7968750000,  4368194.0000000000,      4357,1,        56,        12,   215397.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3685,      4369,1,        56,        24,   216477.7968750000,  4368194.0000000000,      4290,1,        55,        24,   216477.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3686,      4369,1,        56,        24,   216477.7968750000,  4368194.0000000000,      4370,1,        56,        25,   216567.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3687,      4370,1,        56,        25,   216567.7968750000,  4368194.0000000000,      4291,1,        55,        25,   216567.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3688,      4370,1,        56,        25,   216567.7968750000,  4368194.0000000000,      4371,1,        56,        26,   216657.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3689,      4371,1,        56,        26,   216657.7968750000,  4368194.0000000000,      4292,1,        55,        26,   216657.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3690,      4371,1,        56,        26,   216657.7968750000,  4368194.0000000000,      4372,1,        56,        27,   216747.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3691,      4432,1,        57,         8,   215037.7968750000,  4368104.0000000000,      4353,1,        56,         8,   215037.7968750000,  4368194.0000000000,0.333333343267,         0,         0
      3692,      4432,1,        57,         8,   215037.7968750000,  4368104.0000000000,      4431,1,        57,         7,   214947.7968750000,  4368104.0000000000,0.333333343267,         0,         0
      3693,      4432,1,        57,         8,   215037.7968750000,  4368104.0000000000,      4433,1,        57,         9,   215127.7968750000,  4368104.0000000000,0.333333343267,         0,         0
      3694,      4433,1,        57,         9,   215127.7968750000,  4368104.0000000000,      4354,1,        56,         9,   215127.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3695,      4433,1,        57,         9,   215127.7968750000,  4368104.0000000000,      4434,1,        57,        10,   215217.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3696,      4434,1,        57,        10,   215217.7968750000,  4368104.0000000000,      4355,1,        56,        10,   215217.7968750000,  4368194.0000000000,1.000000000000,         0,         0
      3697,      4451,1,        57,        27,   216747.7968750000,  4368104.0000000000,      4372,1,        56,        27,   216747.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3698,      4451,1,        57,        27,   216747.7968750000,  4368104.0000000000,      4452,1,        57,        28,   216837.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3699,      4452,1,        57,        28,   216837.7968750000,  4368104.0000000000,      4373,1,        56,        28,   216837.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3700,      4452,1,        57,        28,   216837.7968750000,  4368104.0000000000,      4453,1,        57,        29,   216927.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3701,      4453,1,        57,        29,   216927.7968750000,  4368104.0000000000,      4374,1,        56,        29,   216927.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3702,      4453,1,        57,        29,   216927.7968750000,  4368104.0000000000,      4454,1,        57,        30,   217017.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3703,      4454,1,        57,        30,   217017.7968750000,  4368104.0000000000,      4375,1,        56,        30,   217017.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3704,      4454,1,        57,        30,   217017.7968750000,  4368104.0000000000,      4455,1,        57,        31,   217107.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3705,      4455,1,        57,        31,   217107.7968750000,  4368104.0000000000,      4376,1,        56,        31,   217107.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3706,      4455,1,        57,        31,   217107.7968750000,  4368104.0000000000,      4456,1,        57,        32,   217197.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3707,      4456,1,        57,        32,   217197.7968750000,  4368104.0000000000,      4377,1,        56,        32,   217197.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3708,      4456,1,        57,        32,   217197.7968750000,  4368104.0000000000,      4457,1,        57,        33,   217287.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3709,      4457,1,        57,        33,   217287.7968750000,  4368104.0000000000,      4378,1,        56,        33,   217287.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3710,      4457,1,        57,        33,   217287.7968750000,  4368104.0000000000,      4458,1,        57,        34,   217377.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3711,      4458,1,        57,        34,   217377.7968750000,  4368104.0000000000,      4379,1,        56,        34,   217377.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3712,      4458,1,        57,        34,   217377.7968750000,  4368104.0000000000,      4459,1,        57,        35,   217467.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3713,      4459,1,        57,        35,   217467.7968750000,  4368104.0000000000,      4380,1,        56,        35,   217467.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3714,      4459,1,        57,        35,   217467.7968750000,  4368104.0000000000,      4460,1,        57,        36,   217557.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3715,      4470,1,        57,        46,   218457.7968750000,  4368104.0000000000,      4391,1,        56,        46,   218457.7968750000,  4368194.0000000000,0.333333343267,         0,         0
      3716,      4470,1,        57,        46,   218457.7968750000,  4368104.0000000000,      4469,1,        57,        45,   218367.7968750000,  4368104.0000000000,0.333333343267,         0,         0
      3717,      4470,1,        57,        46,   218457.7968750000,  4368104.0000000000,      4471,1,        57,        47,   218547.7968750000,  4368104.0000000000,0.333333343267,         0,         0
      3718,      4471,1,        57,        47,   218547.7968750000,  4368104.0000000000,      4392,1,        56,        47,   218547.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3719,      4471,1,        57,        47,   218547.7968750000,  4368104.0000000000,      4472,1,        57,        48,   218637.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3720,      4472,1,        57,        48,   218637.7968750000,  4368104.0000000000,      4393,1,        56,        48,   218637.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3721,      4472,1,        57,        48,   218637.7968750000,  4368104.0000000000,      4473,1,        57,        49,   218727.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3722,      4473,1,        57,        49,   218727.7968750000,  4368104.0000000000,      4394,1,        56,        49,   218727.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3723,      4473,1,        57,        49,   218727.7968750000,  4368104.0000000000,      4474,1,        57,        50,   218817.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3724,      4474,1,        57,        50,   218817.7968750000,  4368104.0000000000,      4395,1,        56,        50,   218817.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3725,      4474,1,        57,        50,   218817.7968750000,  4368104.0000000000,      4475,1,        57,        51,   218907.7968750000,  4368104.0000000000,0.500000000000,         0,         0
      3726,      4554,1,        58,        51,   218907.7968750000,  4368014.0000000000,      4475,1,        57,        51,   218907.7968750000,  4368104.0000000000,1.000000000000,         0,         0
      3727,      4660,1,        59,        78,   221337.7968750000,  4367924.0000000000,      4659,1,        59,        77,   221247.7968750000,  4367924.0000000000,1.000000000000,         0,         0
      3728,      4738,1,        60,        77,   221247.7968750000,  4367834.0000000000,      4659,1,        59,        77,   221247.7968750000,  4367924.0000000000,0.500000000000,         0,         0
      3729,      4738,1,        60,        77,   221247.7968750000,  4367834.0000000000,      4737,1,        60,        76,   221157.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      3730,      4816,1,        61,        76,   221157.7968750000,  4367744.0000000000,      4737,1,        60,        76,   221157.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      3731,      4816,1,        61,        76,   221157.7968750000,  4367744.0000000000,      4815,1,        61,        75,   221067.7968750000,  4367744.0000000000,0.500000000000,         0,         0
      3732,      4973,1,        63,        75,   221067.7968750000,  4367564.0000000000,      4894,1,        62,        75,   221067.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      3733,      4973,1,        63,        75,   221067.7968750000,  4367564.0000000000,      4972,1,        63,        74,   220977.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      3734,      5034,1,        64,        57,   219447.7968750000,  4367474.0000000000,      4955,1,        63,        57,   219447.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      3735,      5034,1,        64,        57,   219447.7968750000,  4367474.0000000000,      5033,1,        64,        56,   219357.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      3736,      5049,1,        64,        72,   220797.7968750000,  4367474.0000000000,      4970,1,        63,        72,   220797.7968750000,  4367564.0000000000,1.000000000000,         0,         0
      3737,      5051,1,        64,        74,   220977.7968750000,  4367474.0000000000,      4972,1,        63,        74,   220977.7968750000,  4367564.0000000000,1.000000000000,         0,         0
      3738,      5112,1,        65,        56,   219357.7968750000,  4367384.0000000000,      5033,1,        64,        56,   219357.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      3739,      5112,1,        65,        56,   219357.7968750000,  4367384.0000000000,      5111,1,        65,        55,   219267.7968750000,  4367384.0000000000,0.500000000000,         0,         0
      3740,      1491,1,        19,        69,   220527.7968750000,  4371524.0000000000,      1490,1,        19,        68,   220437.7968750000,  4371524.0000000000,1.000000000000,         0,         0
      3741,      1947,1,        25,        51,   218907.7968750000,  4370984.0000000000,      2026,1,        26,        51,   218907.7968750000,  4370894.0000000000,0.500000000000,         0,         0
      3742,      1947,1,        25,        51,   218907.7968750000,  4370984.0000000000,      1946,1,        25,        50,   218817.7968750000,  4370984.0000000000,0.500000000000,         0,         0
      3743,      2503,1,        32,        54,   219177.7968750000,  4370354.0000000000,      2582,1,        33,        54,   219177.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      3744,      2503,1,        32,        54,   219177.7968750000,  4370354.0000000000,      2502,1,        32,        53,   219087.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      3745,      2884,1,        37,        40,   217917.7968750000,  4369904.0000000000,      2805,1,        36,        40,   217917.7968750000,  4369994.0000000000,0.333333343267,         0,         0
      3746,      2884,1,        37,        40,   217917.7968750000,  4369904.0000000000,      2883,1,        37,        39,   217827.7968750000,  4369904.0000000000,0.333333343267,         0,         0
      3747,      2884,1,        37,        40,   217917.7968750000,  4369904.0000000000,      2885,1,        37,        41,   218007.7968750000,  4369904.0000000000,0.333333343267,         0,         0
      3748,      2885,1,        37,        41,   218007.7968750000,  4369904.0000000000,      2964,1,        38,        41,   218007.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3749,      2885,1,        37,        41,   218007.7968750000,  4369904.0000000000,      2886,1,        37,        42,   218097.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3750,      2886,1,        37,        42,   218097.7968750000,  4369904.0000000000,      2965,1,        38,        42,   218097.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3751,      2886,1,        37,        42,   218097.7968750000,  4369904.0000000000,      2887,1,        37,        43,   218187.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3752,      2887,1,        37,        43,   218187.7968750000,  4369904.0000000000,      2966,1,        38,        43,   218187.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3753,      2887,1,        37,        43,   218187.7968750000,  4369904.0000000000,      2888,1,        37,        44,   218277.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3754,      2941,1,        38,        18,   215937.7968750000,  4369814.0000000000,      2862,1,        37,        18,   215937.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3755,      2941,1,        38,        18,   215937.7968750000,  4369814.0000000000,      2942,1,        38,        19,   216027.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3756,      2942,1,        38,        19,   216027.7968750000,  4369814.0000000000,      2863,1,        37,        19,   216027.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3757,      2942,1,        38,        19,   216027.7968750000,  4369814.0000000000,      2943,1,        38,        20,   216117.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3758,      2943,1,        38,        20,   216117.7968750000,  4369814.0000000000,      2864,1,        37,        20,   216117.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3759,      2943,1,        38,        20,   216117.7968750000,  4369814.0000000000,      2944,1,        38,        21,   216207.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3760,      2944,1,        38,        21,   216207.7968750000,  4369814.0000000000,      2865,1,        37,        21,   216207.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3761,      2944,1,        38,        21,   216207.7968750000,  4369814.0000000000,      2945,1,        38,        22,   216297.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3762,      2945,1,        38,        22,   216297.7968750000,  4369814.0000000000,      2866,1,        37,        22,   216297.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3763,      2945,1,        38,        22,   216297.7968750000,  4369814.0000000000,      2946,1,        38,        23,   216387.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3764,      2946,1,        38,        23,   216387.7968750000,  4369814.0000000000,      2867,1,        37,        23,   216387.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3765,      2946,1,        38,        23,   216387.7968750000,  4369814.0000000000,      2947,1,        38,        24,   216477.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3766,      2947,1,        38,        24,   216477.7968750000,  4369814.0000000000,      2868,1,        37,        24,   216477.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3767,      2947,1,        38,        24,   216477.7968750000,  4369814.0000000000,      2948,1,        38,        25,   216567.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3768,      2948,1,        38,        25,   216567.7968750000,  4369814.0000000000,      2869,1,        37,        25,   216567.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3769,      2948,1,        38,        25,   216567.7968750000,  4369814.0000000000,      2949,1,        38,        26,   216657.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3770,      2952,1,        38,        29,   216927.7968750000,  4369814.0000000000,      2873,1,        37,        29,   216927.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3771,      2952,1,        38,        29,   216927.7968750000,  4369814.0000000000,      2953,1,        38,        30,   217017.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3772,      2953,1,        38,        30,   217017.7968750000,  4369814.0000000000,      2874,1,        37,        30,   217017.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      3773,      2953,1,        38,        30,   217017.7968750000,  4369814.0000000000,      2954,1,        38,        31,   217107.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      3774,      2964,1,        38,        41,   218007.7968750000,  4369814.0000000000,      2965,1,        38,        42,   218097.7968750000,  4369814.0000000000,1.000000000000,         0,         0
      3775,      2965,1,        38,        42,   218097.7968750000,  4369814.0000000000,      2966,1,        38,        43,   218187.7968750000,  4369814.0000000000,1.000000000000,         0,         0
      3776,      2966,1,        38,        43,   218187.7968750000,  4369814.0000000000,      2967,1,        38,        44,   218277.7968750000,  4369814.0000000000,1.000000000000,         0,         0
      3777,      3524,1,        45,        48,   218637.7968750000,  4369184.0000000000,      3445,1,        44,        48,   218637.7968750000,  4369274.0000000000,1.000000000000,         0,         0
      3778,      4083,1,        52,        54,   219177.7968750000,  4368554.0000000000,      4004,1,        51,        54,   219177.7968750000,  4368644.0000000000,0.500000000000,         0,         0
      3779,      4083,1,        52,        54,   219177.7968750000,  4368554.0000000000,      4084,1,        52,        55,   219267.7968750000,  4368554.0000000000,0.500000000000,         0,         0
      3780,      4084,1,        52,        55,   219267.7968750000,  4368554.0000000000,      4005,1,        51,        55,   219267.7968750000,  4368644.0000000000,0.500000000000,         0,         0
      3781,      4084,1,        52,        55,   219267.7968750000,  4368554.0000000000,      4085,1,        52,        56,   219357.7968750000,  4368554.0000000000,0.500000000000,         0,         0
      3782,      4123,1,        53,        15,   215667.7968750000,  4368464.0000000000,      4044,1,        52,        15,   215667.7968750000,  4368554.0000000000,0.333333343267,         0,         0
      3783,      4123,1,        53,        15,   215667.7968750000,  4368464.0000000000,      4122,1,        53,        14,   215577.7968750000,  4368464.0000000000,0.333333343267,         0,         0
      3784,      4123,1,        53,        15,   215667.7968750000,  4368464.0000000000,      4124,1,        53,        16,   215757.7968750000,  4368464.0000000000,0.333333343267,         0,         0
      3785,      4124,1,        53,        16,   215757.7968750000,  4368464.0000000000,      4045,1,        52,        16,   215757.7968750000,  4368554.0000000000,0.500000000000,         0,         0
      3786,      4124,1,        53,        16,   215757.7968750000,  4368464.0000000000,      4125,1,        53,        17,   215847.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3787,      4125,1,        53,        17,   215847.7968750000,  4368464.0000000000,      4046,1,        52,        17,   215847.7968750000,  4368554.0000000000,0.500000000000,         0,         0
      3788,      4125,1,        53,        17,   215847.7968750000,  4368464.0000000000,      4126,1,        53,        18,   215937.7968750000,  4368464.0000000000,0.500000000000,         0,         0
